tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,Descricao Chuva,Calor,predicao_xgb_clima,predicao_lr_clima,predicao_rf_clima
1121,2,1569344657,1,3,14,0,1,1255.5114,1227.9317706895756,1247.3304590159514
1124,2,1569344216,1,3,13,0,1,1244.7627,1213.492722496978,1248.8666221423834
1544,2,1569343515,1,3,13,0,1,1244.7627,1213.4916624256637,1248.8666221423834
1198,2,1569343238,1,3,13,0,1,1244.7627,1213.4912435387107,1248.8666221423834
1436,2,1569342826,1,3,13,0,1,1244.7627,1213.4906205010768,1248.8666221423834
1290,2,1569342415,1,3,13,0,1,1244.7627,1213.4899989756698,1248.8666221423834
1279,2,1569342000,1,3,13,0,1,1244.7627,1213.489371401354,1248.8666221423834
1556,2,1569341572,1,3,13,0,1,1244.7627,1213.4887241680838,1248.8666221423834
1187,2,1569340839,1,3,13,0,1,1244.7627,1213.487615705497,1248.8666221423834
1264,2,1569340455,1,3,12,0,1,1244.7627,1199.0486537098534,1245.8682984410507
1480,2,1569339611,1,3,12,0,1,1244.7627,1199.04737739004,1245.8682984410507
1153,2,1569339417,1,3,12,0,1,1244.7627,1199.0470840179503,1245.8682984410507
1090,2,1569338813,1,3,12,0,1,1244.7627,1199.0461706326807,1245.8682984410507
1241,2,1569338391,1,3,12,0,1,1244.7627,1199.0455324727739,1245.8682984410507
1086,2,1569337881,1,3,12,0,1,1244.7627,1199.0447612368678,1245.8682984410507
1357,2,1569337519,1,3,12,0,1,1244.7627,1199.044213810597,1245.8682984410507
1062,2,1569337040,1,2,11,0,1,1221.2255,1184.605108153363,1242.451111085645
1088,2,1569336470,1,2,11,0,1,1221.2255,1184.6042461838208,1242.451111085645
1259,2,1569335896,1,2,11,0,1,1221.2255,1184.6033781653693,1242.451111085645
1238,2,1569335174,1,2,11,0,1,1221.2255,1184.6022863372825,1242.451111085645
2573,2,1569334537,1,2,11,0,1,1221.2255,1184.6013230485134,1242.451111085645
1354,2,1569334024,1,2,11,0,1,1221.2255,1184.6005472759255,1242.451111085645
1189,2,1569333460,1,2,10,0,1,1142.8787,1170.1613130793737,1183.059446663693
1219,2,1569333049,1,2,10,0,1,1142.8787,1170.1606915539671,1183.059446663693
1131,2,1569331971,1,2,10,0,1,1142.8787,1170.159061372973,1183.059446663693
1093,2,1569331540,1,2,10,0,0,1140.0511,1079.9219294320521,1179.7311753289914
1171,2,1569330836,1,2,10,0,0,1140.0511,1079.9208648240563,1179.7311753289914
900,2,1569330542,1,2,10,0,0,1140.0511,1079.9204202292397,1179.7311753289914
1133,2,1569330213,1,2,10,0,0,1140.0511,1079.919922706469,1179.7311753289914
1122,2,1569329753,1,2,9,0,0,1078.2266,1065.4808457815532,1103.4411094628458
1148,2,1569329273,1,2,9,0,0,1078.2266,1065.4801199124647,1103.4411094628458
1204,2,1569328808,1,2,9,0,0,1078.2266,1065.4794167267853,1103.4411094628458
1079,2,1569328123,1,2,9,0,0,1078.2266,1065.4783808511077,1103.4411094628458
1075,2,1569327670,1,2,9,0,0,1078.2266,1065.4776958121554,1103.4411094628458
1133,2,1569327308,1,2,9,0,0,1078.2266,1065.4771483858847,1103.4411094628458
1201,2,1569326778,1,2,9,0,0,1078.2266,1065.476346905433,1103.4411094628458
803,2,1569326600,1,2,9,0,0,1078.2266,1065.4760777289796,1103.4411094628458
1075,2,1569326148,1,2,8,0,0,1072.0632,1051.0370129018822,1087.258163094524
1047,2,1569325213,1,2,8,0,0,1072.0632,1051.0355989693874,1087.258163094524
989,2,1569324699,1,2,8,0,0,1072.0632,1051.034821684572,1087.258163094524
1152,2,1569324489,1,2,8,0,0,1072.0632,1051.034504116846,1087.258163094524
965,2,1569323957,1,2,8,0,0,1072.0632,1051.0336996119402,1087.258163094524
1078,2,1569323682,1,2,8,0,0,1072.0632,1051.0332837494414,1087.258163094524
1288,2,1569323431,1,2,8,0,0,1072.0632,1051.0329041803973,1087.258163094524
1051,2,1569322882,1,2,8,0,0,1072.0632,1051.0320739676279,1087.258163094524
1097,2,1569322179,1,2,7,0,0,1064.1344,1036.592629571486,1093.400304453195
993,2,1569321962,1,2,7,0,0,1064.1344,1036.5923014181692,1093.400304453195
1131,2,1569321644,1,2,7,0,0,1064.1344,1036.5918205298983,1093.400304453195
1025,2,1569321259,1,2,7,0,0,1064.1344,1036.5912383224002,1093.400304453195
1162,2,1569321038,1,2,7,0,0,1064.1344,1036.5909041201742,1093.400304453195
1057,2,1569320775,1,2,7,0,0,1064.1344,1036.590506404403,1093.400304453195
1178,2,1569319885,1,2,7,0,0,1064.1344,1036.5891605221352,1093.400304453195
1206,2,1569319565,1,2,7,0,0,1064.1344,1036.5886766094097,1093.400304453195
1030,2,1569319053,1,2,6,0,0,975.29504,1022.1495210486762,1064.3863586351624
1137,2,1569318839,1,2,6,0,0,975.29504,1022.1491974320409,1064.3863586351624
922,2,1569318666,1,2,6,0,0,975.29504,1022.1489358167239,1064.3863586351624
1122,2,1569318415,1,2,6,0,0,975.29504,1022.1485562476798,1064.3863586351624
1123,2,1569317233,1,2,6,0,0,975.29504,1022.1467687950496,1064.3863586351624
976,2,1569317102,1,2,6,0,0,975.29504,1022.1465706932779,1064.3863586351624
1092,2,1569316648,1,2,6,0,0,975.29504,1022.1458841420983,1064.3863586351624
783,2,1569316159,1,2,6,0,0,975.29504,1022.1451446629651,1064.3863586351624
1163,2,1569314475,1,2,5,0,0,863.605,1007.7042167718739,882.6130525706351
749,2,1569314120,1,2,5,0,0,863.605,1007.7036799311943,882.6130525706351
738,2,1569313558,1,2,5,0,0,863.605,1007.70283005947,882.6130525706351
724,2,1569312912,1,2,5,0,0,863.605,1007.7018531606557,882.6130525706351
667,2,1569311961,1,1,4,0,0,818.66205,993.2620337321516,826.5292150438938
645,2,1569311338,1,1,4,0,0,818.66205,993.2610916145643,826.5292150438938
678,2,1569309859,1,1,4,0,0,818.66205,993.258855030436,826.5292150438938
1191,2,1569294590,1,1,0,0,0,840.63947,935.4822396308025,852.7860225651148
655,1,1569293968,1,4,23,0,0,1027.8745,1280.3416392185884,1110.7880624685104
1325,1,1569291772,1,4,23,0,0,1027.8745,1280.3383183675094,1110.7880624685104
909,1,1569291330,1,4,23,0,0,1027.8745,1280.3376499630574,1110.7880624685104
1603,1,1569289204,1,4,22,0,0,1056.9333,1265.8960536675147,1178.7905561503756
910,1,1569288588,1,4,22,0,0,1056.9333,1265.895122135518,1178.7905561503756
850,1,1569287916,1,4,22,0,0,1056.9333,1265.8941059187944,1178.7905561503756
1431,1,1569286914,1,4,22,0,0,1056.9333,1265.8925906670727,1178.7905561503756
970,1,1569286597,1,4,21,0,0,1074.2797,1251.4537299906563,1182.1283103750793
966,1,1569285809,1,4,21,0,0,1074.2797,1251.4525383555695,1182.1283103750793
1493,1,1569284463,1,4,21,0,0,1074.2797,1251.450502897668,1182.1283103750793
949,1,1569284411,1,4,21,0,0,1074.2797,1251.4504242618502,1182.1283103750793
1147,1,1569283812,1,4,21,0,0,1074.2797,1251.4495184377172,1182.1283103750793
1113,1,1569283202,1,4,21,0,0,1074.2797,1251.4485959790843,1182.1283103750793
1184,1,1569282642,1,4,20,0,0,1147.4331,1237.0093678314418,1143.8770855525208
1184,1,1569281933,1,4,20,0,0,1147.4331,1237.0082956623094,1143.8770855525208
767,1,1569281411,1,4,20,0,0,1147.4331,1237.0075062796757,1143.8770855525208
1120,1,1569280955,1,4,20,0,0,1147.4331,1237.006816704042,1143.8770855525208
1136,1,1569280342,1,4,20,0,0,1147.4331,1237.0058897087272,1143.8770855525208
1118,1,1569279688,1,4,20,0,0,1147.4331,1237.0049007120945,1143.8770855525208
1330,1,1569278278,1,4,19,0,0,1364.6313,1222.5643871712748,1287.3322321990706
1292,1,1569278204,1,4,19,0,0,1364.6313,1222.5642752664573,1287.3322321990706
1340,1,1569277534,1,4,19,0,0,1364.6313,1222.5632620741883,1287.3322321990706
1292,1,1569277233,1,4,19,0,0,1364.6313,1222.5628068937806,1287.3322321990706
1033,1,1569276715,1,4,19,0,0,1364.6313,1222.5620235600566,1287.3322321990706
1613,1,1569276106,1,4,19,0,0,1364.6313,1222.5611026136505,1287.3322321990706
1520,1,1569275890,1,4,18,0,0,1407.0092,1208.1223946721886,1302.4870159536952
1718,1,1569275340,1,4,18,0,0,1407.0092,1208.1215629471915,1302.4870159536952
1688,1,1569274774,1,4,18,0,0,1407.0092,1208.1207070265584,1302.4870159536952
1553,1,1569274364,1,4,18,0,0,1407.0092,1208.1200870133787,1302.4870159536952
1544,1,1569273865,1,4,18,0,0,1407.0092,1208.1193324119724,1302.4870159536952
1368,1,1569273374,1,4,18,0,0,1407.0092,1208.1185899083841,1302.4870159536952
1418,1,1569272961,1,4,18,0,0,1407.0092,1208.117965358523,1302.4870159536952
1347,1,1569272251,1,3,17,0,0,1407.0092,1193.6785103767904,1300.5885469892178
1405,1,1569271817,1,3,17,0,0,1407.0092,1193.6778540701564,1300.5885469892178
1701,1,1569271412,1,3,17,0,0,1407.0092,1193.6772416181132,1300.5885469892178
1397,1,1569270797,1,3,17,0,0,1407.0092,1193.6763115983438,1300.5885469892178
1490,1,1569270523,1,3,17,0,0,1407.0092,1193.6758972480727,1300.5885469892178
1375,1,1569269486,1,3,17,0,0,1407.0092,1193.6743290683964,1300.5885469892178
1575,1,1569269139,1,3,17,0,0,1407.0092,1193.6738043255348,1300.5885469892178
1095,1,1569268835,1,3,17,0,0,1407.0092,1193.6733446084456,1300.5885469892178
1509,1,1569268171,1,3,16,0,0,1370.272,1179.2339591891675,1286.7794547122958
1419,1,1569267780,1,3,16,0,0,1370.272,1179.233367908306,1286.7794547122958
1228,1,1569267242,1,3,16,0,0,1370.272,1179.232554330036,1286.7794547122958
1225,1,1569266848,1,3,16,0,0,1370.272,1179.231958512493,1286.7794547122958
1410,1,1569266349,1,3,16,0,0,1370.272,1179.2312039110868,1286.7794547122958
1004,1,1569265823,1,3,16,0,0,1370.272,1179.230408479544,1286.7794547122958
1630,1,1569265330,1,3,16,0,0,1370.272,1179.2296629515015,1286.7794547122958
1436,1,1569265107,1,3,15,0,0,1309.8188,1164.790944424448,1260.019144407597
1344,1,1569264511,1,3,15,0,0,1309.8188,1164.790043136997,1260.019144407597
