tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,predicao_xgb,predicao_lr,predicao_rf,Descricao Chuva,Calor,predicao_xgb_clima,predicao_lr_clima,predicao_rf_clima,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,predicao_xgb_1,predicao_lr_1,predicao_rf_1,predicao_xgb_2,predicao_lr_2,predicao_rf_2,predicao_xgb_3,predicao_lr_3,predicao_rf_3,predicao_xgb_4,predicao_lr_4,predicao_rf_4,predicao_xgb 14 79,predicao_rf 14 79,predicao_lr 14 79,predicao_xgb 28 65,predicao_rf 28 65,predicao_lr 28 65,predicao_xgb 42 51,predicao_rf 42 51,predicao_lr 42 51,predicao_xgb 56 37,predicao_rf 56 37,predicao_lr 56 37,predicao_xgb 70 23,predicao_lr 70 23,predicao_rf 70 23
1378,5,1569625449,1,4,20,1164.402,1274.3559882441689,1142.310007759166,0,0,1152.2852,1186.4174887859328,1126.759036241823,1435.0,1654.0,1630.0,1385.0,1402.1611,1343.233594095862,1361.0337665995546,1454.4993,1451.6870049987654,1409.5344851224197,1456.5413,1493.4255805791452,1424.5850571493618,1463.9174,1471.2971879717793,1433.3614173253943,1200.6757,1158.334122956935,884.9447610041389,1197.8865,1194.5565827364862,1041.1378044234552,1279.4141,1266.173780082359,1194.8454709731304,1227.0189,1217.1812735015772,1162.49083149505,1272.2388,1157.980474767999,1259.662107868785
1526,5,1569624414,1,4,19,1380.8861,1257.709659771458,1347.1618241704189,0,0,1369.092,1171.9775423303383,1271.8617356035,1325.0,1435.0,1654.0,1630.0,1360.5563,1282.9144135769047,1329.7573904841577,1381.632,1338.2616488743786,1378.602442222198,1395.78,1415.292812485936,1403.6549495377712,1417.8185,1456.227288402658,1413.361106691997,1200.6757,1149.9526871906137,903.0515003319016,1198.897,1199.4730914154088,1058.525287965651,1279.4141,1260.621135182765,1212.525685451852,1231.8855,1214.1003911819023,1179.5201691233578,1272.2388,1174.316032636665,1254.2350905448654
1420,5,1569623533,1,4,19,1380.8861,1257.7069979913476,1347.1618241704189,0,0,1369.092,1171.9762100581158,1271.8617356035,1630.0,1325.0,1435.0,1654.0,1427.9187,1450.160217227577,1381.0452899830848,1428.8976,1407.4948416765603,1396.4798671759245,1442.1714,1416.6035268027529,1422.5253366275908,1457.0332,1466.045978750511,1452.585737134093,1200.6757,1149.9526871906137,903.0210425236146,1198.897,1199.4730914154088,1058.5140602117535,1279.4141,1260.621135182765,1212.5348108730504,1231.8855,1214.1003911819023,1179.5244354864462,1272.2388,1174.3197000702758,1254.2350905448654
1364,5,1569622870,1,4,19,1380.8861,1257.7049948583026,1347.1618241704189,1,0,1369.092,1187.2097728738993,1246.2313219596176,1595.0,1630.0,1325.0,1435.0,1427.9187,1430.9672654336723,1377.5486365376826,1480.2277,1499.5304635928062,1415.4322788274592,1477.2607,1457.4328881055765,1436.032609478471,1480.2383,1456.4055296758231,1455.6220221246258,1200.6757,1149.9526871906137,903.005171952158,1198.897,1199.4730914154088,1058.5082097950435,1279.4141,1260.621135182765,1212.5395658326888,1231.8855,1214.1003911819023,1179.5266585492373,1272.2388,1174.32161105043,1254.2350905448654
1757,5,1569622633,1,4,19,1380.8861,1257.704278806218,1347.1618241704189,1,0,1369.092,1187.209414476037,1246.2313219596176,1807.0,1595.0,1630.0,1325.0,1387.2494,1547.2163056942277,1383.234574652761,1501.5137,1561.8301395849178,1434.0360391807958,1522.0991,1577.1618024064394,1454.6734870871846,1498.5092,1528.3815038372868,1484.9135898155412,1200.6757,1149.9526871906137,902.977409146566,1198.897,1199.4730914154088,1058.4979755081297,1279.4141,1260.621135182765,1212.5478838079107,1231.8855,1214.1003911819023,1179.5305474110992,1272.2388,1174.3249539779772,1254.2350905448654
1679,5,1569621099,1,4,18,1422.4847,1241.0564426964193,1365.888016919421,1,0,1411.1465,1172.7687134190369,1254.182677471053,1773.0,1807.0,1595.0,1630.0,1387.2494,1528.572231957678,1378.9393899301429,1556.9548,1622.4142660715113,1482.816403319894,1557.722,1612.816154995092,1499.2020950528731,1551.6078,1615.4077811467628,1543.2831221603392,1200.6757,1149.9526871906137,902.959442461899,1198.897,1199.4730914154088,1058.4913523948744,1279.4141,1260.621135182765,1212.5532667810876,1231.8855,1214.1003911819023,1179.5330640859556,1272.2388,1174.327117351737,1254.2350905448654
1385,5,1569620030,1,4,18,1422.4847,1241.0532129087487,1365.888016919421,1,0,1411.1465,1172.7670968480882,1254.182677471053,1769.0,1773.0,1807.0,1595.0,1387.2494,1526.3773432699722,1380.1282054479586,1556.9548,1609.3853009007155,1479.2924789761853,1579.1914,1653.5534946107744,1553.1696936983572,1564.6315,1638.8948659454654,1598.2590977567463,1200.6757,1149.9526871906137,902.9446841137832,1198.897,1199.4730914154088,1058.4859119804169,1279.4141,1260.621135182765,1212.557688509056,1231.8855,1214.1003911819023,1179.535131354587,1272.2388,1174.3288944087535,1254.2350905448654
1630,5,1569619686,1,4,18,1422.4847,1241.0521735757666,1365.888016919421,0,1,1412.4574,1247.7684913904152,1329.101204571295,1683.0,1769.0,1773.0,1807.0,1379.1631,1470.9266495981517,1348.1079246220909,1453.3386,1571.177559727331,1417.515723677389,1487.3765,1615.209003479814,1490.169025440116,1519.9813,1647.6294810894783,1538.0989742685156,1200.6757,1149.9526871906137,902.921840757568,1198.897,1199.4730914154088,1058.477491164991,1279.4141,1260.621135182765,1212.5645325749538,1231.8855,1214.1003911819023,1179.5383311269052,1272.2388,1174.3316449839613,1254.2350905448654
1654,5,1569619173,1,4,18,1422.4847,1241.0506236402423,1365.888016919421,0,1,1412.4574,1247.7677156178272,1329.101204571295,1382.0,1683.0,1769.0,1773.0,1374.2546,1305.8728495062423,1310.4790732913011,1418.8185,1436.3207016416811,1395.417644469346,1443.5635,1513.095840186803,1434.0525401277914,1435.8159,1558.5063659714651,1450.8776239258038,1251.0076,1197.6970103387498,921.0168589624518,1251.8073,1229.0456925979856,1075.860653914253,1299.0087,1270.8179294575373,1230.2482588028506,1256.2318,1235.1926230474735,1196.5693105859536,1286.5707,1190.66861419646,1253.6166861551444
1435,5,1569618863,1,4,18,1422.4847,1241.0496870320312,1365.888016919421,0,1,1412.4574,1247.7672468273747,1329.101204571295,1582.0,1382.0,1683.0,1769.0,1373.7551,1415.5419494935209,1322.0417998036091,1386.7502,1403.455535781022,1360.3862990091875,1394.3925,1470.4490224641097,1381.7721021664645,1414.4938,1526.4674806006974,1401.618185834296,1251.0076,1197.6970103387498,920.9988494999708,1251.8073,1229.0456925979856,1075.8540150316803,1299.0087,1270.8179294575373,1230.2536545926305,1256.2318,1235.1926230474735,1196.571833252894,1286.5707,1190.6707827211094,1253.6166861551444
1325,5,1569617830,1,3,17,1422.4847,1224.4033646019543,1363.4873000488335,0,1,1412.4574,1233.3273033962348,1330.9709637748083,1406.0,1582.0,1382.0,1683.0,1381.1522,1319.0317255370817,1306.046945228418,1429.3429,1410.189574609394,1382.0498653332138,1419.2767,1402.414952124652,1397.9844706801437,1422.0571,1457.4588087719826,1403.4949408198624,1251.0076,1197.6970103387498,920.9831928176136,1251.8073,1229.0456925979856,1075.848243461558,1299.0087,1270.8179294575373,1230.2583454692576,1256.2318,1235.1926230474735,1196.5740263552689,1286.5707,1190.6726679468138,1253.6166861551444
1630,5,1569617252,1,3,17,1422.4847,1224.4016182808373,1363.4873000488335,0,1,1412.4574,1233.3264293288742,1330.9709637748083,1642.0,1406.0,1582.0,1382.0,1373.7551,1448.4413226800552,1327.2881413701043,1398.749,1432.6809493869353,1367.7307770562709,1405.1997,1468.3675266946857,1385.5217542058897,1410.0603,1451.2768912196989,1394.3616570602253,1251.0076,1197.6970103387498,920.9594939049856,1251.8073,1229.0456925979856,1075.839507259789,1299.0087,1270.8179294575373,1230.2654458672114,1256.2318,1235.1926230474735,1196.5773459692464,1286.5707,1190.6755215398207,1253.6166861551444
1595,5,1569616869,1,3,17,1422.4847,1224.4004611164992,1363.4873000488335,0,1,1412.4574,1233.325850145831,1330.9709637748083,1359.0,1642.0,1406.0,1582.0,1367.238,1293.2582199162666,1318.5645055053046,1416.3483,1414.2410613556056,1406.1196209860454,1406.4913,1410.653672801188,1412.3759145147335,1408.7179,1443.8411349943226,1426.3392994245105,1251.0076,1197.6970103387498,920.939131662366,1251.8073,1229.0456925979856,1075.8320010647658,1299.0087,1270.8179294575373,1230.2715465701476,1256.2318,1235.1926230474735,1196.5801982007506,1286.5707,1190.6779733634148,1253.6166861551444
1807,5,1569616345,1,3,17,1422.4847,1224.3988779464908,1363.4873000488335,0,1,1412.4574,1233.3250577387428,1330.9709637748083,1434.0,1359.0,1642.0,1406.0,1382.2566,1334.383401319537,1320.0726727892848,1384.3163,1343.740317788183,1352.4310904907566,1382.8732,1415.7972690699064,1378.8343945783204,1394.7872,1412.504013187403,1378.9823262127395,1251.0076,1197.6970103387498,920.926041649247,1251.8073,1229.0456925979856,1075.8271756536778,1299.0087,1270.8179294575373,1230.2754684506071,1256.2318,1235.1926230474735,1196.5820317781454,1286.5707,1190.6795495357246,1253.6166861551444
1773,5,1569615727,1,3,17,1422.4847,1224.3970107727018,1363.4873000488335,0,1,1412.4574,1233.324123182292,1330.9709637748083,1615.0,1434.0,1359.0,1642.0,1321.7594,1425.3415564786935,1300.357307147398,1344.2662,1426.0839009971917,1305.8999835250945,1349.7045,1408.7999473899774,1322.7511193465125,1357.3025,1454.6125662515274,1343.1382553660796,1251.0076,1197.6970103387498,920.907689964195,1251.8073,1229.0456925979856,1075.820410616565,1299.0087,1270.8179294575373,1230.2809667732108,1256.2318,1235.1926230474735,1196.5846023817485,1286.5707,1190.6817592674934,1253.6166861551444
1769,5,1569615574,1,3,17,1422.4847,1224.3965485112294,1363.4873000488335,0,1,1412.4574,1233.32389181152,1330.9709637748083,1654.0,1615.0,1434.0,1359.0,1321.7594,1446.7261793709054,1301.7483709555447,1358.6342,1501.6404737573823,1328.8331516618057,1368.923,1482.1287014897182,1340.348818200548,1363.4463,1457.201200095376,1343.0610222420598,1251.0076,1197.6970103387498,920.87218437306,1251.8073,1229.0456925979856,1075.8073220832266,1299.0087,1270.8179294575373,1230.2916045535385,1256.2318,1235.1926230474735,1196.5895758106326,1286.5707,1190.6860345061132,1253.6166861551444
1683,5,1569614527,1,3,17,1422.4847,1224.3933851925294,1363.4873000488335,0,1,1412.4574,1233.3223085095713,1330.9709637748083,1137.0,1654.0,1615.0,1434.0,1278.8772,1163.229207998128,1308.0034603537154,1294.3269,1333.8584369386388,1350.3984671141898,1314.8625,1397.9463281810042,1362.5071450504854,1340.8441,1400.0684017677872,1365.641595807175,1323.9062,1251.9537568402136,938.984270928384,1304.0951,1255.8935472089138,1093.1967767900824,1337.0348,1293.572174240559,1247.97021695691,1310.0524,1304.762331336181,1213.6181644285662,1338.99,1207.020948513541,1292.9477473922411
1382,5,1569614110,1,3,16,1392.2831,1207.7489238936068,1330.933040413884,0,1,1379.2742,1218.883296610428,1316.8413265231852,1418.0,1137.0,1654.0,1615.0,1328.621,1317.3143577392957,1316.5465456558038,1278.504,1255.5062843738544,1304.8184969639988,1267.6089,1352.4372531782412,1318.4133145159713,1288.9296,1401.1662200347596,1336.7887369562743,1323.9062,1251.9537568402136,938.9674592448864,1304.0951,1255.8935472089138,1093.1905794483937,1337.0348,1293.572174240559,1247.9752538818102,1310.0524,1304.762331336181,1213.6205193171827,1338.99,1207.0229728132736,1292.9477473922411
1582,5,1569613518,1,3,16,1392.2831,1207.7471352740558,1330.933040413884,0,1,1379.2742,1218.8824013718856,1316.8413265231852,1180.0,1418.0,1137.0,1654.0,1285.3904,1186.8068147080455,1325.3674374624063,1289.4438,1268.2190804044892,1331.9907059821967,1262.8055,1236.9853060620396,1303.5297876401696,1292.8639,1320.3467917289458,1332.5390236384342,1323.9062,1251.9537568402136,938.9326380988788,1304.0951,1255.8935472089138,1093.1777432241324,1337.0348,1293.572174240559,1247.985686596494,1310.0524,1304.762331336181,1213.6253968727378,1338.99,1207.0271656376544,1292.9477473922411
1406,5,1569613071,1,3,16,1392.2831,1207.7457847454407,1330.933040413884,0,1,1379.2742,1218.8817254062972,1316.8413265231852,1494.0,1180.0,1418.0,1137.0,1319.1322,1358.987665240004,1296.670809039338,1308.3744,1296.8343695024712,1317.840888216177,1302.9075,1327.3132205905556,1333.0326788228554,1271.234,1291.4925185353632,1309.7893859192172,1323.9062,1251.9537568402136,938.918863640647,1304.0951,1255.8935472089138,1093.172665503971,1337.0348,1293.572174240559,1247.9898135425974,1310.0524,1304.762331336181,1213.6273263234616,1338.99,1207.0288242242032,1292.9477473922411
1642,5,1569612472,1,3,16,1392.2831,1207.7439749766718,1330.933040413884,0,1,1379.2742,1218.880819582164,1316.8413265231852,1356.0,1494.0,1180.0,1418.0,1317.0967,1283.314818456457,1290.006425081527,1344.3843,1355.864177956855,1318.3275652967554,1285.8497,1312.7605921734728,1335.9870300682194,1303.9575,1335.269441940537,1349.5892103156998,1323.9062,1251.9537568402136,938.8972180634008,1304.0951,1255.8935472089138,1093.1646862294292,1337.0348,1293.572174240559,1247.9962987436193,1310.0524,1304.762331336181,1213.6303583174558,1338.99,1207.0314305744932,1292.9477473922411
1359,5,1569611986,1,3,16,1392.2831,1207.7425066167016,1330.933040413884,0,1,1379.2742,1218.8800846397123,1316.8413265231852,1242.0,1356.0,1494.0,1180.0,1258.06,1212.5095809956651,1253.323686945277,1270.9995,1262.0242716182963,1271.0947374492907,1280.3639,1316.0822359092,1284.6530567096115,1265.9141,1286.6694814429234,1287.7857650455326,1323.9062,1251.9537568402136,938.8576913571304,1304.0951,1255.8935472089138,1093.1501153802674,1337.0348,1293.572174240559,1248.008141284612,1310.0524,1304.762331336181,1213.6358950021404,1338.99,1207.0361899967638,1292.9477473922411
1434,5,1569611689,1,3,16,1392.2831,1207.7416092856092,1330.933040413884,0,1,1379.2742,1218.8796355082145,1316.8413265231852,1177.0,1242.0,1356.0,1494.0,1245.5471,1176.8661856545343,1294.8002964624284,1247.5166,1200.269304083726,1278.8934012097932,1253.2418,1237.6616024830948,1279.0285747629134,1276.9451,1286.3861845148872,1297.4959763449913,1323.9062,1251.9537568402136,938.843189675943,1304.0951,1255.8935472089138,1093.1447695817114,1337.0348,1293.572174240559,1248.0124861129625,1310.0524,1304.762331336181,1213.6379263182737,1338.99,1207.037936148442,1292.9477473922411
1615,5,1569611009,1,3,16,1392.2831,1207.739554790178,1330.933040413884,0,1,1379.2742,1218.8786071936722,1316.8413265231852,1393.0,1177.0,1242.0,1356.0,1279.998,1295.3080199592314,1253.596247265138,1277.9943,1253.711081960984,1276.230293625315,1266.0488,1251.5605508696185,1262.0229824155042,1268.8511,1273.223095325276,1265.0184690037634,1364.0303,1257.699148487854,956.9382934364694,1369.7747,1343.9616923532235,1110.5279638696084,1410.4005,1326.876476071616,1265.6961867076498,1374.0249,1319.769894698897,1230.668893793154,1398.9857,1223.3748950591607,1358.4994336142854
1654,5,1569610416,1,3,15,1323.6035,1191.0945617394973,1299.664851425961,0,1,1321.9971,1204.43932914253,1285.1994130012242,1143.0,1393.0,1177.0,1242.0,1242.7378,1158.220329758712,1282.6878528674133,1262.5779,1239.9926656128862,1297.245077944087,1247.3468,1223.9176676190111,1285.5691084193968,1253.631,1228.045636722914,1294.812577021054,1364.0303,1257.699148487854,956.9191717506474,1369.7747,1343.9616923532235,1110.520914984787,1410.4005,1326.876476071616,1265.7019157291031,1374.0249,1319.769894698897,1230.6715722542522,1398.9857,1223.3771975069476,1358.4994336142854
1137,5,1569609732,1,3,15,1323.6035,1191.0924951587997,1299.664851425961,0,1,1321.9971,1204.4382947790791,1285.1994130012242,1129.0,1143.0,1393.0,1177.0,1242.7378,1150.5428188636838,1272.411643125287,1215.0078,1149.5979016017498,1234.29424416999,1230.3044,1209.0003402077705,1237.7421190577622,1222.9734,1201.883109083124,1221.3832305263538,1364.0303,1257.699148487854,956.8745117059008,1369.7747,1343.9616923532235,1110.5044518175491,1410.4005,1326.876476071616,1265.715296262435,1374.0249,1319.769894698897,1230.677827988895,1398.9857,1223.3825750360074,1358.4994336142854
1418,5,1569609242,1,3,15,1323.6035,1191.091014713562,1299.664851425961,0,1,1321.9971,1204.4375537877183,1285.1994130012242,1273.0,1129.0,1143.0,1393.0,1251.3218,1221.2121481543222,1252.9852180230548,1233.0978,1188.5451604750083,1231.8292636320548,1218.2917,1177.8043821831857,1228.1844105517678,1236.3695,1220.5510649858234,1248.725686247742,1364.0303,1257.699148487854,956.85859835663,1369.7747,1343.9616923532235,1110.4985856315252,1410.4005,1326.876476071616,1265.7200640386764,1374.0249,1319.769894698897,1230.680057043768,1398.9857,1223.3844911670503,1358.4994336142854
1180,5,1569608659,1,3,15,1323.6035,1191.0892532858616,1299.664851425961,0,1,1321.9971,1204.4366721592216,1285.1994130012242,1316.0,1273.0,1129.0,1143.0,1251.515,1244.7905168122402,1244.7351068338878,1269.0963,1252.8507948586032,1244.8209223077513,1250.3766,1221.837182806218,1243.18405262614,1226.4503,1207.254840514713,1236.896893553093,1364.0303,1257.699148487854,956.8402038937492,1369.7747,1343.9616923532235,1110.4918048250947,1410.4005,1326.876476071616,1265.725575177883,1374.0249,1319.769894698897,1230.6826336394552,1398.9857,1223.3867060497096,1358.4994336142854
1494,5,1569608270,1,3,15,1323.6035,1191.0880779936224,1299.664851425961,0,1,1321.9971,1204.4360839028147,1285.1994130012242,1108.0,1316.0,1273.0,1129.0,1195.2141,1130.7325783292945,1241.111076839003,1221.4408,1194.6864686904062,1271.0495500367972,1233.1273,1211.675271952788,1277.1816193182265,1207.347,1193.7764146843842,1245.3484540684285,1369.6301,1256.3314379854792,974.9091704058956,1387.7236,1349.9194674035025,1127.865364060137,1437.0857,1341.8853632055443,1283.4171067168863,1406.195,1337.8141632052743,1247.717262277045,1410.9774,1239.7268121541592,1373.6350110092828
1356,5,1569607823,1,3,15,1323.6035,1191.0867274650082,1299.664851425961,0,1,1321.9971,1204.4354079372265,1285.1994130012242,1208.0,1108.0,1316.0,1273.0,1238.2084,1185.566004663665,1260.5328100037518,1193.0695,1158.590443472356,1224.4102714026778,1220.8568,1196.3884827865245,1239.9610302592555,1237.689,1210.0351592765423,1254.582972098531,1369.6301,1256.3314379854792,974.8948398359788,1387.7236,1349.9194674035025,1127.8600813388512,1437.0857,1341.8853632055443,1283.4214002788249,1406.195,1337.8141632052743,1247.7192696248476,1410.9774,1239.7285377022772,1373.6350110092828
1242,5,1569607313,1,3,15,1323.6035,1191.0851865934346,1299.664851425961,0,1,1321.9971,1204.4346367013202,1285.1994130012242,1105.0,1208.0,1108.0,1316.0,1195.2141,1129.0855089622105,1241.3654219321886,1210.8331,1156.7024816464025,1246.5055529410815,1203.7434,1144.7604891645294,1239.237650859862,1217.8893,1178.6747657655142,1257.953775516677,1369.6301,1256.3314379854792,974.8758037057996,1387.7236,1349.9194674035025,1127.8530639926612,1437.0857,1341.8853632055443,1283.4271036670762,1406.195,1337.8141632052743,1247.7219361017796,1410.9774,1239.730829848283,1373.6350110092828
1177,5,1569606349,1,3,14,1268.0293,1174.4390726342172,1233.5721934808923,0,1,1265.867,1189.9947976138617,1247.8577100816656,1316.0,1105.0,1208.0,1108.0,1251.515,1244.7864131372455,1244.7351068338878,1212.2089,1195.3987655032297,1222.987871945286,1216.5634,1198.608629782757,1222.101555124944,1207.8196,1181.5869242850115,1208.9162315727845,1369.6301,1256.3314379854792,974.8667775856449,1387.7236,1349.9194674035025,1127.849736666718,1437.0857,1341.8853632055443,1283.4298079702676,1406.195,1337.8141632052743,1247.72320043129,1410.9774,1239.7319166860534,1373.6350110092828
1393,5,1569605837,1,3,14,1268.0293,1174.43752572001,1233.5721934808923,0,1,1265.867,1189.994023353501,1247.8577100816656,1340.0,1316.0,1105.0,1208.0,1250.8085,1249.6539425553417,1240.8516275661234,1264.3276,1269.247866755955,1245.9156334908332,1246.1943,1226.722324557324,1247.4154709696684,1240.9872,1222.3042747198897,1248.1683460089412,1369.6301,1256.3314379854792,974.8305447715684,1387.7236,1349.9194674035025,1127.836380054985,1437.0857,1341.8853632055443,1283.4406636328422,1406.195,1337.8141632052743,1247.7282757255834,1410.9774,1239.7362794898008,1373.6350110092828
1143,5,1569604798,1,3,14,1268.0293,1174.4343865718447,1233.5721934808923,0,1,1265.867,1189.99245214937,1247.8577100816656,1502.0,1340.0,1316.0,1105.0,1245.6013,1338.4856610891202,1260.6187411849196,1278.5187,1334.2069660404948,1267.0032018937673,1282.6865,1325.6549420861486,1282.5595038459635,1267.7667,1279.6693645863809,1293.175931091883,1369.6301,1256.3314379854792,974.796579181988,1387.7236,1349.9194674035025,1127.8238592170674,1437.0857,1341.8853632055443,1283.45084001547,1406.195,1337.8141632052743,1247.7330334394792,1410.9774,1239.7403692963844,1373.6350110092828
1129,5,1569604435,1,3,14,1268.0293,1174.4332898338416,1233.5721934808923,0,1,1265.867,1189.991903210872,1247.8577100816656,1002.0,1502.0,1340.0,1316.0,1188.8464,1064.310705895018,1216.3293672517948,1232.387,1214.4414815371313,1290.6573056601544,1243.8737,1239.4550098704556,1299.034636591735,1254.6882,1248.6634209688568,1311.663392575777,1369.6301,1256.3314379854792,974.7926008446666,1387.7236,1349.9194674035025,1127.8223926705614,1437.0857,1341.8853632055443,1283.4520319595322,1406.195,1337.8141632052743,1247.7335907031977,1410.9774,1239.740848329145,1373.6350110092828
1273,5,1569603994,1,3,14,1268.0293,1174.4319574331284,1233.5721934808923,0,1,1265.867,1189.9912363186477,1247.8577100816656,1049.0,1002.0,1502.0,1340.0,1194.1622,1090.0823209145228,1237.6869669200082,1140.791,1059.9266603426993,1146.2907072095727,1182.2722,1165.4257431175497,1191.0972962358053,1211.4915,1194.170366433832,1224.4380849111626,1385.6228,1260.4696906844474,992.8840257126284,1387.7236,1345.5456543493974,1145.2042307971717,1437.0857,1330.7447678366957,1301.1368347820571,1406.195,1341.6650285393653,1264.7650734972176,1410.9774,1256.0782502163956,1375.4706388030247
1316,5,1569603454,1,3,13,1251.7036,1157.7871245122387,1246.5233016834918,0,1,1252.4192,1175.5520384155504,1251.120620400116,1289.0,1049.0,1002.0,1502.0,1250.6152,1221.6846279163724,1253.611734650499,1205.7024,1160.0757256539043,1222.2355200381355,1171.47,1122.0893796812811,1174.5722317493712,1201.4136,1197.37624996267,1205.2797411220545,1385.6228,1260.4696906844474,992.8606262447428,1387.7236,1345.5456543493974,1145.1956049806213,1437.0857,1330.7447678366957,1301.1438454637937,1406.195,1341.6650285393653,1264.7683511666146,1410.9774,1256.0810677531726,1375.4706388030247
1108,5,1569603016,1,3,13,1251.7036,1157.785801175476,1246.5233016834918,0,1,1252.4192,1175.5513760600072,1251.120620400116,1110.0,1289.0,1049.0,1002.0,1194.5074,1123.5296090218958,1238.1704521260235,1220.427,1179.437330960149,1262.2509833978495,1189.6805,1145.8052908161428,1225.0060799338871,1149.1549,1117.5487977301264,1173.4431438556664,1385.6228,1260.4696906844474,992.8001384063537,1387.7236,1345.5456543493974,1145.1733071659946,1437.0857,1330.7447678366957,1301.1619681401608,1406.195,1341.6650285393653,1264.7768239719644,1410.9774,1256.0883511114962,1375.4706388030247
1208,5,1569602027,1,3,13,1251.7036,1157.7828130931505,1246.5233016834918,0,1,1252.4192,1175.54988046724,1251.120620400116,1327.0,1110.0,1289.0,1049.0,1228.3123,1234.228122930464,1245.9528253793594,1199.0134,1187.5348641174317,1225.88638339982,1216.7198,1208.9537770985023,1217.733064951561,1199.0394,1174.2491733487427,1199.6683000235746,1385.6228,1260.4696906844474,992.7831983893848,1387.7236,1345.5456543493974,1145.167062516353,1437.0857,1330.7447678366957,1301.16704351487,1406.195,1341.6650285393653,1264.7791968368292,1410.9774,1256.0903908638984,1375.4706388030247
1105,5,1569601016,1,3,13,1251.7036,1157.7797585418548,1246.5233016834918,0,1,1252.4192,1175.548351605473,1251.120620400116,1510.0,1327.0,1110.0,1289.0,1223.105,1334.5753522796963,1239.0580541164843,1246.1056,1325.8490216411722,1253.186299297896,1226.474,1269.1419077753214,1240.725076241493,1232.0864,1270.84001694853,1236.4511835947426,1385.6228,1260.4696906844474,992.747136686594,1387.7236,1345.5456543493974,1145.1537689818906,1437.0857,1330.7447678366957,1301.1778479110362,1406.195,1341.6650285393653,1264.7842481627922,1410.9774,1256.0947330640856,1375.4706388030247
1316,5,1569600609,1,3,13,1251.7036,1157.7785288659134,1246.5233016834918,0,1,1252.4192,1175.5477361289752,1251.120620400116,1029.0,1510.0,1327.0,1110.0,1184.5966,1070.8191420333628,1234.582840280409,1217.3325,1219.9209348076463,1294.1705252031684,1227.7562,1239.000690348257,1306.0763912615091,1198.6062,1207.041203063392,1254.6691143573182,1346.124,1230.6340837994,1010.8511810116324,1356.5189,1325.6232449250456,1162.5402590570957,1403.0754,1292.1213352024374,1318.858869835738,1363.6726,1305.0915715110898,1281.813963292327,1349.2241,1272.4306154388169,1265.4402823066014
1340,5,1569600140,1,3,13,1251.7036,1157.7771118683297,1246.5233016834918,0,1,1252.4192,1175.547026894387,1251.120620400116,1077.0,1029.0,1510.0,1327.0,1189.9124,1097.139161389743,1232.1708726680336,1162.3938,1072.253700423789,1167.1966352193303,1192.6008,1174.9639653805473,1195.512725786013,1213.6453,1197.5622373547603,1221.411476086807,1346.124,1230.6340837994,1010.8408287790515,1356.5189,1325.6232449250456,1162.536442882316,1403.0754,1292.1213352024374,1318.861971453618,1363.6726,1305.0915715110898,1281.815413376411,1349.2241,1272.4318619541727,1265.4402823066014
1502,5,1569599630,1,3,12,1249.4144,1141.1323695869442,1249.582811854652,0,1,1252.4192,1161.107874358108,1250.3528541864862,1394.0,1077.0,1029.0,1510.0,1239.787,1270.9650579886666,1252.162499960326,1197.305,1199.7202620401838,1241.08951199476,1162.6018,1156.7684886936197,1182.9719188542265,1195.3065,1225.0287679131384,1199.9819137583952,1346.124,1230.6340837994,1010.8318454367108,1356.5189,1325.6232449250456,1162.5331313256902,1403.0754,1292.1213352024374,1318.8646629402065,1363.6726,1305.0915715110898,1281.8166717138392,1349.2241,1272.4329436410526,1265.4402823066014
1002,5,1569599091,1,3,12,1249.4144,1141.130741097183,1249.582811854652,0,1,1252.4192,1161.1070592676112,1250.3528541864862,1249.0,1394.0,1077.0,1029.0,1228.119,1191.4531368524035,1262.2350165636233,1251.4722,1257.3232255993305,1278.2688721936277,1230.0116,1208.9563009007968,1247.87156100723,1201.263,1171.506383624811,1230.4205657531395,1346.124,1230.6340837994,1010.8068204116424,1356.5189,1325.6232449250456,1162.5239062750843,1403.0754,1292.1213352024374,1318.8721606528488,1363.6726,1305.0915715110898,1281.820177082389,1349.2241,1272.4359569116468,1265.4402823066014
1049,5,1569598663,1,3,12,1249.4144,1141.129447973588,1249.582811854652,0,1,1252.4192,1161.106412034341,1250.3528541864862,1126.0,1249.0,1394.0,1077.0,1199.066,1124.0055175499451,1257.41065376556,1211.7327,1164.6486852793043,1264.2126320234613,1214.223,1215.3724092905584,1255.059292755643,1183.2584,1182.2951723742608,1233.5726018284297,1346.124,1230.6340837994,1010.7977087358448,1356.5189,1325.6232449250456,1162.5205474105023,1403.0754,1292.1213352024374,1318.8748905892462,1363.6726,1305.0915715110898,1281.8214533960672,1349.2241,1272.4370540511964,1265.4402823066014
