data_partida,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno,Precipitacao,Temperatura,Chuva,Calor,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,tempo_viagem_5
2019-07-03 12:23:00,1260,1562156580,3,1,12,2,184,0.0,24.35,0,1,1260.0,2280.0,1320.0,1680.0,1320.0
2019-07-03 12:23:00,1920,1562156580,3,1,12,2,184,0.0,24.35,0,1,1260.0,1260.0,2280.0,1320.0,1680.0
2019-07-03 12:25:00,2040,1562156700,3,1,12,2,184,0.0,24.35,0,1,1920.0,1260.0,1260.0,2280.0,1320.0
2019-07-03 12:27:00,1680,1562156820,3,1,12,2,184,0.0,24.35,0,1,2040.0,1920.0,1260.0,1260.0,2280.0
2019-07-03 12:32:00,2040,1562157120,3,1,12,2,184,0.0,25.55,0,2,1680.0,2040.0,1920.0,1260.0,1260.0
2019-07-03 12:36:00,1800,1562157360,3,1,12,2,184,0.0,25.55,0,2,2040.0,1680.0,2040.0,1920.0,1260.0
2019-07-03 12:46:00,1320,1562157960,3,1,12,2,184,0.0,25.55,0,2,1800.0,2040.0,1680.0,2040.0,1920.0
2019-07-03 12:49:00,1200,1562158140,3,1,12,2,184,0.0,25.55,0,2,1320.0,1800.0,2040.0,1680.0,2040.0
2019-07-03 12:49:00,1320,1562158140,3,1,12,2,184,0.0,25.55,0,2,1200.0,1320.0,1800.0,2040.0,1680.0
2019-07-03 12:52:00,1500,1562158320,3,1,12,2,184,0.0,25.55,0,2,1320.0,1200.0,1320.0,1800.0,2040.0
2019-07-03 12:52:00,1800,1562158320,3,1,12,2,184,0.0,25.55,0,2,1500.0,1320.0,1200.0,1320.0,1800.0
2019-07-03 12:59:00,1860,1562158740,3,1,12,2,184,0.0,25.55,0,2,1800.0,1500.0,1320.0,1200.0,1320.0
2019-07-03 13:00:00,1440,1562158800,3,1,13,2,184,0.0,25.55,0,2,1860.0,1800.0,1500.0,1320.0,1200.0
2019-07-03 13:04:00,2100,1562159040,3,1,13,2,184,0.0,25.55,0,2,1440.0,1860.0,1800.0,1500.0,1320.0
2019-07-03 13:06:00,1620,1562159160,3,1,13,2,184,0.0,25.55,0,2,2100.0,1440.0,1860.0,1800.0,1500.0
2019-07-03 13:09:00,1200,1562159340,3,1,13,2,184,0.0,25.55,0,2,1620.0,2100.0,1440.0,1860.0,1800.0
2019-07-03 13:17:00,1260,1562159820,3,1,13,2,184,0.0,25.55,0,2,1200.0,1620.0,2100.0,1440.0,1860.0
2019-07-03 13:22:00,1560,1562160120,3,1,13,2,184,0.0,25.55,0,2,1260.0,1200.0,1620.0,2100.0,1440.0
2019-07-03 13:23:00,1200,1562160180,3,1,13,2,184,0.0,25.55,0,2,1560.0,1260.0,1200.0,1620.0,2100.0
2019-07-03 13:28:00,1140,1562160480,3,1,13,2,184,0.0,25.55,0,2,1200.0,1560.0,1260.0,1200.0,1620.0
2019-07-03 13:39:00,1560,1562161140,3,1,13,2,184,0.0,26.05,0,2,1140.0,1200.0,1560.0,1260.0,1200.0
2019-07-03 13:41:00,1440,1562161260,3,1,13,2,184,0.0,26.05,0,2,1560.0,1140.0,1200.0,1560.0,1260.0
2019-07-03 13:44:00,1680,1562161440,3,1,13,2,184,0.0,26.05,0,2,1440.0,1560.0,1140.0,1200.0,1560.0
2019-07-03 13:52:00,1560,1562161920,3,1,13,2,184,0.0,26.05,0,2,1680.0,1440.0,1560.0,1140.0,1200.0
2019-07-03 13:58:00,1560,1562162280,3,1,13,2,184,0.0,26.05,0,2,1560.0,1680.0,1440.0,1560.0,1140.0
2019-07-03 14:00:00,660,1562162400,3,1,14,2,184,0.0,26.05,0,2,1560.0,1560.0,1680.0,1440.0,1560.0
2019-07-03 14:05:00,1800,1562162700,3,1,14,2,184,0.0,26.05,0,2,660.0,1560.0,1560.0,1680.0,1440.0
2019-07-03 14:06:00,2280,1562162760,3,1,14,2,184,0.0,26.05,0,2,1800.0,660.0,1560.0,1560.0,1680.0
2019-07-03 14:11:00,1020,1562163060,3,1,14,2,184,0.0,26.05,0,2,2280.0,1800.0,660.0,1560.0,1560.0
2019-07-03 14:20:00,1260,1562163600,3,1,14,2,184,0.0,26.05,0,2,1020.0,2280.0,1800.0,660.0,1560.0
2019-07-03 14:28:00,1860,1562164080,3,1,14,2,184,0.0,26.05,0,2,1260.0,1020.0,2280.0,1800.0,660.0
2019-07-03 14:34:00,1080,1562164440,3,1,14,2,184,0.0,26.0,0,2,1860.0,1260.0,1020.0,2280.0,1800.0
2019-07-03 14:40:00,2100,1562164800,3,1,14,2,184,0.0,26.0,0,2,1080.0,1860.0,1260.0,1020.0,2280.0
2019-07-03 14:44:00,2040,1562165040,3,1,14,2,184,0.0,26.0,0,2,2100.0,1080.0,1860.0,1260.0,1020.0
2019-07-03 14:48:00,1140,1562165280,3,1,14,2,184,0.0,26.0,0,2,2040.0,2100.0,1080.0,1860.0,1260.0
2019-07-03 14:49:00,1620,1562165340,3,1,14,2,184,0.0,26.0,0,2,1140.0,2040.0,2100.0,1080.0,1860.0
2019-07-03 14:59:00,2100,1562165940,3,1,14,2,184,0.0,26.0,0,2,1620.0,1140.0,2040.0,2100.0,1080.0
2019-07-03 15:02:00,1440,1562166120,3,1,15,2,184,0.0,26.0,0,2,2100.0,1620.0,1140.0,2040.0,2100.0
2019-07-03 15:06:00,2460,1562166360,3,1,15,2,184,0.0,26.0,0,2,1440.0,2100.0,1620.0,1140.0,2040.0
2019-07-03 15:23:00,1800,1562167380,3,1,15,2,184,0.0,26.0,0,2,2460.0,1440.0,2100.0,1620.0,1140.0
2019-07-03 15:25:00,1980,1562167500,3,1,15,2,184,0.0,26.0,0,2,1800.0,2460.0,1440.0,2100.0,1620.0
2019-07-03 15:34:00,1140,1562168040,3,1,15,2,184,0.0,26.0,0,2,1980.0,1800.0,2460.0,1440.0,2100.0
2019-07-03 15:34:00,2280,1562168040,3,1,15,2,184,0.0,26.0,0,2,1140.0,1980.0,1800.0,2460.0,1440.0
2019-07-03 15:47:00,1320,1562168820,3,1,15,2,184,0.0,26.0,0,2,2280.0,1140.0,1980.0,1800.0,2460.0
2019-07-03 15:47:00,1980,1562168820,3,1,15,2,184,0.0,26.0,0,2,1320.0,2280.0,1140.0,1980.0,1800.0
2019-07-03 15:53:00,2280,1562169180,3,1,15,2,184,0.0,26.0,0,2,1980.0,1320.0,2280.0,1140.0,1980.0
2019-07-03 15:59:00,2400,1562169540,3,1,15,2,184,0.0,26.0,0,2,2280.0,1980.0,1320.0,2280.0,1140.0
2019-07-03 16:01:00,1620,1562169660,3,1,16,2,184,0.0,26.0,0,2,2400.0,2280.0,1980.0,1320.0,2280.0
2019-07-03 16:10:00,2700,1562170200,3,1,16,2,184,0.0,26.0,0,2,1620.0,2400.0,2280.0,1980.0,1320.0
2019-07-03 16:12:00,2400,1562170320,3,1,16,2,184,0.0,26.0,0,2,2700.0,1620.0,2400.0,2280.0,1980.0
2019-07-03 16:20:00,2580,1562170800,3,1,16,2,184,0.0,26.0,0,2,2400.0,2700.0,1620.0,2400.0,2280.0
2019-07-03 16:20:00,2220,1562170800,3,1,16,2,184,0.0,26.0,0,2,2580.0,2400.0,2700.0,1620.0,2400.0
2019-07-03 16:35:00,3420,1562171700,3,1,16,2,184,0.0,25.55,0,2,2220.0,2580.0,2400.0,2700.0,1620.0
2019-07-03 16:35:00,1680,1562171700,3,1,16,2,184,0.0,25.55,0,2,3420.0,2220.0,2580.0,2400.0,2700.0
2019-07-03 16:37:00,1680,1562171820,3,1,16,2,184,0.0,25.55,0,2,1680.0,3420.0,2220.0,2580.0,2400.0
2019-07-03 16:40:00,3360,1562172000,3,1,16,2,184,0.0,25.55,0,2,1680.0,1680.0,3420.0,2220.0,2580.0
2019-07-03 16:45:00,2820,1562172300,3,1,16,2,184,0.0,25.55,0,2,3360.0,1680.0,1680.0,3420.0,2220.0
2019-07-03 16:52:00,3300,1562172720,3,1,16,2,184,0.0,25.55,0,2,2820.0,3360.0,1680.0,1680.0,3420.0
2019-07-03 16:55:00,1440,1562172900,3,1,16,2,184,0.0,25.55,0,2,3300.0,2820.0,3360.0,1680.0,1680.0
2019-07-03 17:03:00,1260,1562173380,3,1,17,2,184,0.0,25.55,0,2,1440.0,3300.0,2820.0,3360.0,1680.0
2019-07-03 17:08:00,2160,1562173680,3,1,17,2,184,0.0,25.55,0,2,1260.0,1440.0,3300.0,2820.0,3360.0
2019-07-03 17:09:00,2880,1562173740,3,1,17,2,184,0.0,25.55,0,2,2160.0,1260.0,1440.0,3300.0,2820.0
2019-07-03 17:11:00,2940,1562173860,3,1,17,2,184,0.0,25.55,0,2,2880.0,2160.0,1260.0,1440.0,3300.0
2019-07-03 17:18:00,2880,1562174280,3,1,17,2,184,0.0,25.55,0,2,2940.0,2880.0,2160.0,1260.0,1440.0
2019-07-03 17:25:00,1320,1562174700,3,1,17,2,184,0.0,25.55,0,2,2880.0,2940.0,2880.0,2160.0,1260.0
2019-07-03 17:29:00,2640,1562174940,3,1,17,2,184,0.0,25.55,0,2,1320.0,2880.0,2940.0,2880.0,2160.0
2019-07-03 17:35:00,1260,1562175300,3,1,17,2,184,0.0,24.8,0,1,2640.0,1320.0,2880.0,2940.0,2880.0
2019-07-03 17:36:00,2520,1562175360,3,1,17,2,184,0.0,24.8,0,1,1260.0,2640.0,1320.0,2880.0,2940.0
2019-07-03 17:36:00,1140,1562175360,3,1,17,2,184,0.0,24.8,0,1,2520.0,1260.0,2640.0,1320.0,2880.0
2019-07-03 17:37:00,2880,1562175420,3,1,17,2,184,0.0,24.8,0,1,1140.0,2520.0,1260.0,2640.0,1320.0
2019-07-03 17:47:00,1380,1562176020,3,1,17,2,184,0.0,24.8,0,1,2880.0,1140.0,2520.0,1260.0,2640.0
2019-07-03 17:48:00,3000,1562176080,3,1,17,2,184,0.0,24.8,0,1,1380.0,2880.0,1140.0,2520.0,1260.0
2019-07-03 17:49:00,360,1562176140,3,1,17,2,184,0.0,24.8,0,1,3000.0,1380.0,2880.0,1140.0,2520.0
2019-07-03 17:55:00,2940,1562176500,3,1,17,2,184,0.0,24.8,0,1,360.0,3000.0,1380.0,2880.0,1140.0
2019-07-03 17:55:00,1080,1562176500,3,1,17,2,184,0.0,24.8,0,1,2940.0,360.0,3000.0,1380.0,2880.0
2019-07-03 17:58:00,2880,1562176680,3,1,17,2,184,0.0,24.8,0,1,1080.0,2940.0,360.0,3000.0,1380.0
2019-07-03 18:02:00,1320,1562176920,3,1,18,4,184,0.0,24.8,0,1,2880.0,1080.0,2940.0,360.0,3000.0
2019-07-03 18:06:00,2880,1562177160,3,1,18,4,184,0.0,24.8,0,1,1320.0,2880.0,1080.0,2940.0,360.0
2019-07-03 18:06:00,1440,1562177160,3,1,18,4,184,0.0,24.8,0,1,2880.0,1320.0,2880.0,1080.0,2940.0
2019-07-03 18:10:00,3360,1562177400,3,1,18,4,184,0.0,24.8,0,1,1440.0,2880.0,1320.0,2880.0,1080.0
2019-07-03 18:13:00,1440,1562177580,3,1,18,4,184,0.0,24.8,0,1,3360.0,1440.0,2880.0,1320.0,2880.0
2019-07-03 18:18:00,1560,1562177880,3,1,18,4,184,0.0,24.8,0,1,1440.0,3360.0,1440.0,2880.0,1320.0
2019-07-03 18:25:00,1620,1562178300,3,1,18,4,184,0.0,24.8,0,1,1560.0,1440.0,3360.0,1440.0,2880.0
2019-07-03 18:27:00,2820,1562178420,3,1,18,4,184,0.0,24.8,0,1,1620.0,1560.0,1440.0,3360.0,1440.0
2019-07-03 18:29:00,60,1562178540,3,1,18,4,184,0.0,24.8,0,1,2820.0,1620.0,1560.0,1440.0,3360.0
2019-07-03 18:30:00,2880,1562178600,3,1,18,4,184,0.0,24.8,0,1,60.0,2820.0,1620.0,1560.0,1440.0
2019-07-03 18:38:00,1260,1562179080,3,1,18,4,184,0.0,24.1,0,1,2880.0,60.0,2820.0,1620.0,1560.0
2019-07-03 18:40:00,2760,1562179200,3,1,18,4,184,0.0,24.1,0,1,1260.0,2880.0,60.0,2820.0,1620.0
2019-07-03 18:44:00,1320,1562179440,3,1,18,4,184,0.0,24.1,0,1,2760.0,1260.0,2880.0,60.0,2820.0
2019-07-03 18:46:00,2460,1562179560,3,1,18,4,184,0.0,24.1,0,1,1320.0,2760.0,1260.0,2880.0,60.0
2019-07-03 18:54:00,1200,1562180040,3,1,18,4,184,0.0,24.1,0,1,2460.0,1320.0,2760.0,1260.0,2880.0
2019-07-03 18:54:00,0,1562180040,3,1,18,4,184,0.0,24.1,0,1,1200.0,2460.0,1320.0,2760.0,1260.0
2019-07-03 18:55:00,2580,1562180100,3,1,18,4,184,0.0,24.1,0,1,0.0,1200.0,2460.0,1320.0,2760.0
2019-07-03 19:00:00,2760,1562180400,3,1,19,4,184,0.0,24.1,0,1,2580.0,0.0,1200.0,2460.0,1320.0
2019-07-03 19:05:00,1380,1562180700,3,1,19,4,184,0.0,24.1,0,1,2760.0,2580.0,0.0,1200.0,2460.0
2019-07-03 19:11:00,2340,1562181060,3,1,19,4,184,0.0,24.1,0,1,1380.0,2760.0,2580.0,0.0,1200.0
2019-07-03 19:14:00,1080,1562181240,3,1,19,4,184,0.0,24.1,0,1,2340.0,1380.0,2760.0,2580.0,0.0
2019-07-03 19:15:00,2820,1562181300,3,1,19,4,184,0.0,24.1,0,1,1080.0,2340.0,1380.0,2760.0,2580.0
2019-07-03 19:18:00,1260,1562181480,3,1,19,4,184,0.0,24.1,0,1,2820.0,1080.0,2340.0,1380.0,2760.0
2019-07-03 19:26:00,1020,1562181960,3,1,19,4,184,0.0,24.1,0,1,1260.0,2820.0,1080.0,2340.0,1380.0
2019-07-03 19:31:00,2520,1562182260,3,1,19,4,184,0.0,23.75,0,1,1020.0,1260.0,2820.0,1080.0,2340.0
2019-07-03 19:33:00,1020,1562182380,3,1,19,4,184,0.0,23.75,0,1,2520.0,1020.0,1260.0,2820.0,1080.0
2019-07-03 19:38:00,1380,1562182680,3,1,19,4,184,0.0,23.75,0,1,1020.0,2520.0,1020.0,1260.0,2820.0
2019-07-03 19:39:00,2340,1562182740,3,1,19,4,184,0.0,23.75,0,1,1380.0,1020.0,2520.0,1020.0,1260.0
2019-07-03 19:47:00,1680,1562183220,3,1,19,4,184,0.0,23.75,0,1,2340.0,1380.0,1020.0,2520.0,1020.0
2019-07-03 19:47:00,2820,1562183220,3,1,19,4,184,0.0,23.75,0,1,1680.0,2340.0,1380.0,1020.0,2520.0
2019-07-03 19:58:00,2040,1562183880,3,1,19,4,184,0.0,23.75,0,1,2820.0,1680.0,2340.0,1380.0,1020.0
2019-07-03 20:01:00,2520,1562184060,3,1,20,4,184,0.0,23.75,0,1,2040.0,2820.0,1680.0,2340.0,1380.0
2019-07-03 20:02:00,1260,1562184120,3,1,20,4,184,0.0,23.75,0,1,2520.0,2040.0,2820.0,1680.0,2340.0
2019-07-03 20:06:00,1080,1562184360,3,1,20,4,184,0.0,23.75,0,1,1260.0,2520.0,2040.0,2820.0,1680.0
2019-07-03 20:11:00,2220,1562184660,3,1,20,4,184,0.0,23.75,0,1,1080.0,1260.0,2520.0,2040.0,2820.0
2019-07-03 20:13:00,1140,1562184780,3,1,20,4,184,0.0,23.75,0,1,2220.0,1080.0,1260.0,2520.0,2040.0
2019-07-03 20:18:00,1260,1562185080,3,1,20,4,184,0.0,23.75,0,1,1140.0,2220.0,1080.0,1260.0,2520.0
2019-07-03 20:24:00,2100,1562185440,3,1,20,4,184,0.0,23.75,0,1,1260.0,1140.0,2220.0,1080.0,1260.0
2019-07-03 20:34:00,1320,1562186040,3,1,20,4,184,0.0,23.0,0,1,2100.0,1260.0,1140.0,2220.0,1080.0
2019-07-03 20:39:00,1800,1562186340,3,1,20,4,184,0.0,23.0,0,1,1320.0,2100.0,1260.0,1140.0,2220.0
2019-07-03 20:43:00,1440,1562186580,3,1,20,4,184,0.0,23.0,0,1,1800.0,1320.0,2100.0,1260.0,1140.0
2019-07-03 20:49:00,1440,1562186940,3,1,20,4,184,0.0,23.0,0,1,1440.0,1800.0,1320.0,2100.0,1260.0
2019-07-03 20:56:00,1620,1562187360,3,1,20,4,184,0.0,23.0,0,1,1440.0,1440.0,1800.0,1320.0,2100.0
2019-07-03 21:07:00,1680,1562188020,3,1,21,4,184,0.0,23.0,0,1,1620.0,1440.0,1440.0,1800.0,1320.0
2019-07-03 21:11:00,1020,1562188260,3,1,21,4,184,0.0,23.0,0,1,1680.0,1620.0,1440.0,1440.0,1800.0
2019-07-03 21:18:00,1680,1562188680,3,1,21,4,184,0.0,23.0,0,1,1020.0,1680.0,1620.0,1440.0,1440.0
2019-07-03 21:24:00,1140,1562189040,3,1,21,4,184,0.0,23.0,0,1,1680.0,1020.0,1680.0,1620.0,1440.0
2019-07-03 21:35:00,1560,1562189700,3,1,21,4,184,0.0,22.7,0,1,1140.0,1680.0,1020.0,1680.0,1620.0
2019-07-03 21:38:00,1200,1562189880,3,1,21,4,184,0.0,22.7,0,1,1560.0,1140.0,1680.0,1020.0,1680.0
2019-07-03 21:41:00,1560,1562190060,3,1,21,4,184,0.0,22.7,0,1,1200.0,1560.0,1140.0,1680.0,1020.0
2019-07-03 21:46:00,1320,1562190360,3,1,21,4,184,0.0,22.7,0,1,1560.0,1200.0,1560.0,1140.0,1680.0
2019-07-03 21:56:00,1920,1562190960,3,1,21,4,184,0.0,22.7,0,1,1320.0,1560.0,1200.0,1560.0,1140.0
2019-07-03 21:58:00,1380,1562191080,3,1,21,4,184,0.0,22.7,0,1,1920.0,1320.0,1560.0,1200.0,1560.0
2019-07-03 22:05:00,1260,1562191500,3,1,22,4,184,0.0,22.7,0,1,1380.0,1920.0,1320.0,1560.0,1200.0
2019-07-03 22:07:00,1560,1562191620,3,1,22,4,184,0.0,22.7,0,1,1260.0,1380.0,1920.0,1320.0,1560.0
2019-07-03 22:08:00,1800,1562191680,3,1,22,4,184,0.0,22.7,0,1,1560.0,1260.0,1380.0,1920.0,1320.0
2019-07-03 22:21:00,1380,1562192460,3,1,22,4,184,0.0,22.7,0,1,1800.0,1560.0,1260.0,1380.0,1920.0
2019-07-03 22:28:00,960,1562192880,3,1,22,4,184,0.0,22.7,0,1,1380.0,1800.0,1560.0,1260.0,1380.0
2019-07-03 22:33:00,1800,1562193180,3,1,22,4,184,0.0,20.8,0,1,960.0,1380.0,1800.0,1560.0,1260.0
2019-07-03 22:38:00,1260,1562193480,3,1,22,4,184,0.0,20.8,0,1,1800.0,960.0,1380.0,1800.0,1560.0
2019-07-03 22:50:00,1560,1562194200,3,1,22,4,184,0.0,20.8,0,1,1260.0,1800.0,960.0,1380.0,1800.0
2019-07-03 23:11:00,1620,1562195460,3,1,23,4,184,0.0,20.8,0,1,1560.0,1260.0,1800.0,960.0,1380.0
2019-07-04 05:37:00,0,1562218620,4,1,5,2,185,3.6,16.85,2,1,1620.0,1560.0,1260.0,1800.0,960.0
2019-07-04 05:37:00,1260,1562218620,4,1,5,2,185,3.6,16.85,2,1,0.0,1620.0,1560.0,1260.0,1800.0
2019-07-04 05:54:00,960,1562219640,4,1,5,2,185,3.6,16.85,2,1,1260.0,0.0,1620.0,1560.0,1260.0
2019-07-04 05:56:00,1380,1562219760,4,1,5,2,185,3.6,16.85,2,1,960.0,1260.0,0.0,1620.0,1560.0
2019-07-04 05:59:00,1560,1562219940,4,1,5,2,185,3.6,16.85,2,1,1380.0,960.0,1260.0,0.0,1620.0
2019-07-04 06:04:00,1320,1562220240,4,1,6,2,185,3.6,16.85,2,1,1560.0,1380.0,960.0,1260.0,0.0
2019-07-04 06:09:00,1380,1562220540,4,1,6,2,185,3.6,16.85,2,1,1320.0,1560.0,1380.0,960.0,1260.0
2019-07-04 06:09:00,1380,1562220540,4,1,6,2,185,3.6,16.85,2,1,1380.0,1320.0,1560.0,1380.0,960.0
2019-07-04 06:17:00,1140,1562221020,4,1,6,2,185,3.6,16.85,2,1,1380.0,1380.0,1320.0,1560.0,1380.0
2019-07-04 06:19:00,1440,1562221140,4,1,6,2,185,3.6,16.85,2,1,1140.0,1380.0,1380.0,1320.0,1560.0
2019-07-04 06:25:00,1380,1562221500,4,1,6,2,185,3.6,16.85,2,1,1440.0,1140.0,1380.0,1380.0,1320.0
2019-07-04 06:26:00,1560,1562221560,4,1,6,2,185,3.6,16.85,2,1,1380.0,1440.0,1140.0,1380.0,1380.0
2019-07-04 06:28:00,1200,1562221680,4,1,6,2,185,3.6,16.85,2,1,1560.0,1380.0,1440.0,1140.0,1380.0
2019-07-04 06:32:00,1740,1562221920,4,1,6,2,185,9.4,15.45,2,0,1200.0,1560.0,1380.0,1440.0,1140.0
2019-07-04 06:32:00,1500,1562221920,4,1,6,2,185,9.4,15.45,2,0,1740.0,1200.0,1560.0,1380.0,1440.0
2019-07-04 06:36:00,1320,1562222160,4,1,6,2,185,9.4,15.45,2,0,1500.0,1740.0,1200.0,1560.0,1380.0
2019-07-04 06:41:00,1200,1562222460,4,1,6,2,185,9.4,15.45,2,0,1320.0,1500.0,1740.0,1200.0,1560.0
2019-07-04 06:43:00,1320,1562222580,4,1,6,2,185,9.4,15.45,2,0,1200.0,1320.0,1500.0,1740.0,1200.0
2019-07-04 06:48:00,1620,1562222880,4,1,6,2,185,9.4,15.45,2,0,1320.0,1200.0,1320.0,1500.0,1740.0
2019-07-04 06:48:00,1860,1562222880,4,1,6,2,185,9.4,15.45,2,0,1620.0,1320.0,1200.0,1320.0,1500.0
2019-07-04 06:52:00,1140,1562223120,4,1,6,2,185,9.4,15.45,2,0,1860.0,1620.0,1320.0,1200.0,1320.0
2019-07-04 06:56:00,1380,1562223360,4,1,6,2,185,9.4,15.45,2,0,1140.0,1860.0,1620.0,1320.0,1200.0
2019-07-04 07:01:00,1440,1562223660,4,1,7,2,185,9.4,15.45,2,0,1380.0,1140.0,1860.0,1620.0,1320.0
2019-07-04 07:02:00,3600,1562223720,4,1,7,2,185,9.4,15.45,2,0,1440.0,1380.0,1140.0,1860.0,1620.0
2019-07-04 07:02:00,1380,1562223720,4,1,7,2,185,9.4,15.45,2,0,3600.0,1440.0,1380.0,1140.0,1860.0
2019-07-04 07:11:00,2580,1562224260,4,1,7,2,185,9.4,15.45,2,0,1380.0,3600.0,1440.0,1380.0,1140.0
2019-07-04 07:14:00,2100,1562224440,4,1,7,2,185,9.4,15.45,2,0,2580.0,1380.0,3600.0,1440.0,1380.0
2019-07-04 07:15:00,1500,1562224500,4,1,7,2,185,9.4,15.45,2,0,2100.0,2580.0,1380.0,3600.0,1440.0
2019-07-04 07:16:00,2160,1562224560,4,1,7,2,185,9.4,15.45,2,0,1500.0,2100.0,2580.0,1380.0,3600.0
2019-07-04 07:19:00,1320,1562224740,4,1,7,2,185,9.4,15.45,2,0,2160.0,1500.0,2100.0,2580.0,1380.0
2019-07-04 07:20:00,2280,1562224800,4,1,7,2,185,9.4,15.45,2,0,1320.0,2160.0,1500.0,2100.0,2580.0
2019-07-04 07:25:00,2040,1562225100,4,1,7,2,185,9.4,15.45,2,0,2280.0,1320.0,2160.0,1500.0,2100.0
2019-07-04 07:25:00,2100,1562225100,4,1,7,2,185,9.4,15.45,2,0,2040.0,2280.0,1320.0,2160.0,1500.0
2019-07-04 07:27:00,2220,1562225220,4,1,7,2,185,9.4,15.45,2,0,2100.0,2040.0,2280.0,1320.0,2160.0
2019-07-04 07:31:00,1680,1562225460,4,1,7,2,185,5.2,14.9,2,0,2220.0,2100.0,2040.0,2280.0,1320.0
2019-07-04 07:38:00,1440,1562225880,4,1,7,2,185,5.2,14.9,2,0,1680.0,2220.0,2100.0,2040.0,2280.0
2019-07-04 07:40:00,1680,1562226000,4,1,7,2,185,5.2,14.9,2,0,1440.0,1680.0,2220.0,2100.0,2040.0
2019-07-04 07:42:00,1560,1562226120,4,1,7,2,185,5.2,14.9,2,0,1680.0,1440.0,1680.0,2220.0,2100.0
2019-07-04 07:48:00,1440,1562226480,4,1,7,2,185,5.2,14.9,2,0,1560.0,1680.0,1440.0,1680.0,2220.0
2019-07-04 07:50:00,2640,1562226600,4,1,7,2,185,5.2,14.9,2,0,1440.0,1560.0,1680.0,1440.0,1680.0
2019-07-04 07:50:00,1620,1562226600,4,1,7,2,185,5.2,14.9,2,0,2640.0,1440.0,1560.0,1680.0,1440.0
2019-07-04 07:59:00,1920,1562227140,4,1,7,2,185,5.2,14.9,2,0,1620.0,2640.0,1440.0,1560.0,1680.0
2019-07-04 08:02:00,1200,1562227320,4,1,8,2,185,5.2,14.9,2,0,1920.0,1620.0,2640.0,1440.0,1560.0
2019-07-04 08:07:00,1500,1562227620,4,1,8,2,185,5.2,14.9,2,0,1200.0,1920.0,1620.0,2640.0,1440.0
2019-07-04 08:08:00,1980,1562227680,4,1,8,2,185,5.2,14.9,2,0,1500.0,1200.0,1920.0,1620.0,2640.0
2019-07-04 08:14:00,1500,1562228040,4,1,8,2,185,5.2,14.9,2,0,1980.0,1500.0,1200.0,1920.0,1620.0
2019-07-04 08:18:00,1320,1562228280,4,1,8,2,185,5.2,14.9,2,0,1500.0,1980.0,1500.0,1200.0,1920.0
2019-07-04 08:22:00,1860,1562228520,4,1,8,2,185,5.2,14.9,2,0,1320.0,1500.0,1980.0,1500.0,1200.0
2019-07-04 08:22:00,1380,1562228520,4,1,8,2,185,5.2,14.9,2,0,1860.0,1320.0,1500.0,1980.0,1500.0
2019-07-04 08:32:00,1860,1562229120,4,1,8,2,185,2.2,15.3,1,0,1380.0,1860.0,1320.0,1500.0,1980.0
2019-07-04 08:34:00,1320,1562229240,4,1,8,2,185,2.2,15.3,1,0,1860.0,1380.0,1860.0,1320.0,1500.0
2019-07-04 08:39:00,1980,1562229540,4,1,8,2,185,2.2,15.3,1,0,1320.0,1860.0,1380.0,1860.0,1320.0
2019-07-04 08:41:00,2100,1562229660,4,1,8,2,185,2.2,15.3,1,0,1980.0,1320.0,1860.0,1380.0,1860.0
2019-07-04 08:52:00,2160,1562230320,4,1,8,2,185,2.2,15.3,1,0,2100.0,1980.0,1320.0,1860.0,1380.0
2019-07-04 08:52:00,1740,1562230320,4,1,8,2,185,2.2,15.3,1,0,2160.0,2100.0,1980.0,1320.0,1860.0
2019-07-04 08:53:00,1680,1562230380,4,1,8,2,185,2.2,15.3,1,0,1740.0,2160.0,2100.0,1980.0,1320.0
2019-07-04 09:03:00,1620,1562230980,4,1,9,2,185,2.2,15.3,1,0,1680.0,1740.0,2160.0,2100.0,1980.0
2019-07-04 09:09:00,2040,1562231340,4,1,9,2,185,2.2,15.3,1,0,1620.0,1680.0,1740.0,2160.0,2100.0
2019-07-04 09:11:00,1920,1562231460,4,1,9,2,185,2.2,15.3,1,0,2040.0,1620.0,1680.0,1740.0,2160.0
2019-07-04 09:19:00,1500,1562231940,4,1,9,2,185,2.2,15.3,1,0,1920.0,2040.0,1620.0,1680.0,1740.0
2019-07-04 09:21:00,3960,1562232060,4,1,9,2,185,2.2,15.3,1,0,1500.0,1920.0,2040.0,1620.0,1680.0
2019-07-04 09:28:00,1560,1562232480,4,1,9,2,185,2.2,15.3,1,0,3960.0,1500.0,1920.0,2040.0,1620.0
2019-07-04 09:44:00,1440,1562233440,4,1,9,2,185,3.6,15.75,2,0,1560.0,3960.0,1500.0,1920.0,2040.0
2019-07-04 09:44:00,2460,1562233440,4,1,9,2,185,3.6,15.75,2,0,1440.0,1560.0,3960.0,1500.0,1920.0
2019-07-04 09:46:00,1800,1562233560,4,1,9,2,185,3.6,15.75,2,0,2460.0,1440.0,1560.0,3960.0,1500.0
2019-07-04 09:49:00,1740,1562233740,4,1,9,2,185,3.6,15.75,2,0,1800.0,2460.0,1440.0,1560.0,3960.0
