,data_partida,DataFimm,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno,Precipitacao,Temperatura,Chuva,Calor,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,tempo_viagem_5
5,2019-04-30 12:18:00,2019-04-30 12:34:00,960,1556626680,2,1,12,2,120,0.0,24.9,0.0,1.0,840.0,840.0,1020.0,1260.0,1020.0
6,2019-04-30 12:46:00,2019-04-30 12:59:00,780,1556628360,2,1,12,2,120,0.0,25.6,0.0,2.0,960.0,840.0,840.0,1020.0,1260.0
7,2019-04-30 13:06:00,2019-04-30 13:23:00,1020,1556629560,2,1,13,2,120,0.0,25.6,0.0,2.0,780.0,960.0,840.0,840.0,1020.0
8,2019-04-30 13:56:00,2019-04-30 14:10:00,840,1556632560,2,1,13,2,120,0.0,26.1,0.0,2.0,1020.0,780.0,960.0,840.0,840.0
9,2019-04-30 14:56:00,2019-04-30 15:10:00,840,1556636160,2,1,14,2,120,0.0,25.8,0.0,2.0,840.0,1020.0,780.0,960.0,840.0
10,2019-04-30 16:08:00,2019-04-30 16:25:00,1020,1556640480,2,1,16,2,120,0.0,25.1,0.0,2.0,840.0,840.0,1020.0,780.0,960.0
11,2019-04-30 17:00:00,2019-04-30 17:16:00,960,1556643600,2,1,17,2,120,0.0,24.4,0.0,1.0,1020.0,840.0,840.0,1020.0,780.0
12,2019-04-30 17:23:00,2019-04-30 17:38:00,900,1556644980,2,1,17,2,120,0.0,24.4,0.0,1.0,960.0,1020.0,840.0,840.0,1020.0
13,2019-04-30 17:52:00,2019-04-30 18:06:00,840,1556646720,2,1,17,2,120,0.0,23.75,0.0,1.0,900.0,960.0,1020.0,840.0,840.0
14,2019-04-30 18:05:00,2019-04-30 18:19:00,840,1556647500,2,1,18,4,120,0.0,23.75,0.0,1.0,840.0,900.0,960.0,1020.0,840.0
15,2019-04-30 18:32:00,2019-04-30 18:46:00,840,1556649120,2,1,18,4,120,0.0,23.200000000000003,0.0,1.0,840.0,840.0,900.0,960.0,1020.0
16,2019-04-30 18:58:00,2019-04-30 19:09:00,660,1556650680,2,1,18,4,120,0.0,23.200000000000003,0.0,1.0,840.0,840.0,840.0,900.0,960.0
17,2019-04-30 19:33:00,2019-04-30 19:43:00,600,1556652780,2,1,19,4,120,0.0,23.1,0.0,1.0,660.0,840.0,840.0,840.0,900.0
18,2019-04-30 20:26:00,2019-04-30 20:37:00,660,1556655960,2,1,20,4,120,0.0,23.1,0.0,1.0,600.0,660.0,840.0,840.0,840.0
19,2019-04-30 20:59:00,2019-04-30 21:10:00,660,1556657940,2,1,20,4,120,0.0,22.85,0.0,1.0,660.0,600.0,660.0,840.0,840.0
20,2019-04-30 21:55:00,2019-04-30 22:05:00,600,1556661300,2,1,21,4,120,0.0,22.3,0.0,1.0,660.0,660.0,600.0,660.0,840.0
21,2019-04-30 22:46:00,2019-04-30 22:57:00,660,1556664360,2,1,22,4,120,0.0,21.75,0.0,1.0,600.0,660.0,660.0,600.0,660.0
22,2019-04-30 23:14:00,2019-04-30 23:25:00,660,1556666040,2,1,23,4,120,0.0,21.75,0.0,1.0,660.0,600.0,660.0,660.0,600.0
23,2019-04-30 23:46:00,2019-04-30 23:57:00,660,1556667960,2,1,23,4,120,0.0,21.45,0.0,1.0,660.0,660.0,600.0,660.0,660.0
24,2019-04-30 11:51:00,2019-04-30 12:09:00,1080,1556625060,2,1,11,2,120,0.0,24.9,0.0,1.0,660.0,660.0,660.0,600.0,660.0
25,2019-04-29 07:54:00,2019-04-29 08:11:00,1020,1556524440,1,1,7,2,119,0.0,16.95,0.0,1.0,1080.0,660.0,660.0,660.0,600.0
26,2019-04-29 08:34:00,2019-04-29 08:52:00,1080,1556526840,1,1,8,2,119,0.0,18.8,0.0,1.0,1020.0,1080.0,660.0,660.0,660.0
27,2019-04-29 09:26:00,2019-04-29 09:39:00,780,1556529960,1,1,9,2,119,0.0,18.8,0.0,1.0,1080.0,1020.0,1080.0,660.0,660.0
28,2019-04-29 11:39:00,2019-04-29 11:56:00,1020,1556537940,1,1,11,2,119,0.0,23.3,0.0,1.0,780.0,1080.0,1020.0,1080.0,660.0
29,2019-04-29 12:01:00,2019-04-29 12:16:00,900,1556539260,1,1,12,2,119,0.0,23.3,0.0,1.0,1020.0,780.0,1080.0,1020.0,1080.0
30,2019-04-29 12:46:00,2019-04-29 13:01:00,900,1556541960,1,1,12,2,119,0.0,23.65,0.0,1.0,900.0,1020.0,780.0,1080.0,1020.0
31,2019-04-29 13:54:00,2019-04-29 14:11:00,1020,1556546040,1,1,13,2,119,0.0,24.35,0.0,1.0,900.0,900.0,1020.0,780.0,1080.0
32,2019-04-29 14:57:00,2019-04-29 15:13:00,960,1556549820,1,1,14,2,119,0.0,24.9,0.0,1.0,1020.0,900.0,900.0,1020.0,780.0
33,2019-04-29 16:08:00,2019-04-29 16:23:00,900,1556554080,1,1,16,2,119,0.0,24.85,0.0,1.0,960.0,1020.0,900.0,900.0,1020.0
34,2019-04-29 17:53:00,2019-04-29 18:07:00,840,1556560380,1,1,17,2,119,0.0,23.15,0.0,1.0,900.0,960.0,1020.0,900.0,900.0
35,2019-04-29 18:35:00,2019-04-29 18:47:00,720,1556562900,1,1,18,4,119,0.0,22.2,0.0,1.0,840.0,900.0,960.0,1020.0,900.0
36,2019-04-29 18:59:00,2019-04-29 19:10:00,660,1556564340,1,1,18,4,119,0.0,22.2,0.0,1.0,720.0,840.0,900.0,960.0,1020.0
37,2019-04-29 19:30:00,2019-04-29 19:41:00,660,1556566200,1,1,19,4,119,0.0,21.95,0.0,1.0,660.0,720.0,840.0,900.0,960.0
38,2019-04-29 19:56:00,2019-04-29 20:08:00,720,1556567760,1,1,19,4,119,0.0,21.95,0.0,1.0,660.0,660.0,720.0,840.0,900.0
39,2019-04-29 20:25:00,2019-04-29 20:37:00,720,1556569500,1,1,20,4,119,0.0,21.95,0.0,1.0,720.0,660.0,660.0,720.0,840.0
40,2019-04-29 20:59:00,2019-04-29 21:08:00,540,1556571540,1,1,20,4,119,0.0,21.75,0.0,1.0,720.0,720.0,660.0,660.0,720.0
41,2019-04-29 22:43:00,2019-04-29 22:54:00,660,1556577780,1,1,22,4,119,0.0,19.65,0.0,1.0,540.0,720.0,720.0,660.0,660.0
42,2019-04-29 23:44:00,2019-04-29 23:54:00,600,1556581440,1,1,23,4,119,0.0,18.95,0.0,1.0,660.0,540.0,720.0,720.0,660.0
43,2019-04-29 07:27:00,2019-04-29 07:45:00,1080,1556522820,1,1,7,2,119,0.0,16.55,0.0,1.0,600.0,660.0,540.0,720.0,720.0
44,2019-04-28 06:31:00,2019-04-28 06:41:00,600,1556433060,7,1,6,2,118,0.0,21.3,0.0,1.0,1080.0,600.0,660.0,540.0,720.0
45,2019-04-28 07:47:00,2019-04-28 07:59:00,720,1556437620,7,1,7,2,118,0.0,21.5,0.0,1.0,600.0,1080.0,600.0,660.0,540.0
46,2019-04-28 09:12:00,2019-04-28 09:25:00,780,1556442720,7,1,9,2,118,0.0,22.4,0.0,1.0,720.0,600.0,1080.0,600.0,660.0
47,2019-04-28 12:13:00,2019-04-28 12:25:00,720,1556453580,7,1,12,2,118,1.6,21.95,1.0,1.0,780.0,720.0,600.0,1080.0,600.0
48,2019-04-28 15:57:00,2019-04-28 16:12:00,900,1556467020,7,1,15,2,118,0.0,23.25,0.0,1.0,720.0,780.0,720.0,600.0,1080.0
49,2019-04-28 17:33:00,2019-04-28 17:47:00,840,1556472780,7,1,17,2,118,0.0,21.75,0.0,1.0,900.0,720.0,780.0,720.0,600.0
50,2019-04-28 19:02:00,2019-04-28 19:16:00,840,1556478120,7,1,19,4,118,0.0,21.35,0.0,1.0,840.0,900.0,720.0,780.0,720.0
51,2019-04-28 20:44:00,2019-04-28 21:00:00,960,1556484240,7,1,20,4,118,0.6,21.35,1.0,1.0,840.0,840.0,900.0,720.0,780.0
52,2019-04-27 05:29:00,2019-04-27 05:41:00,720,1556342940,6,1,5,2,117,0.0,22.6,0.0,1.0,960.0,840.0,840.0,900.0,720.0
53,2019-04-27 06:00:00,2019-04-27 06:15:00,900,1556344800,6,1,6,2,117,0.0,22.55,0.0,1.0,720.0,960.0,840.0,840.0,900.0
54,2019-04-27 06:37:00,2019-04-27 06:54:00,1020,1556347020,6,1,6,2,117,0.0,23.0,0.0,1.0,900.0,720.0,960.0,840.0,840.0
55,2019-04-27 07:21:00,2019-04-27 07:35:00,840,1556349660,6,1,7,2,117,0.0,23.0,0.0,1.0,1020.0,900.0,720.0,960.0,840.0
56,2019-04-27 08:04:00,2019-04-27 08:18:00,840,1556352240,6,1,8,2,117,0.0,23.4,0.0,1.0,840.0,1020.0,900.0,720.0,960.0
57,2019-04-27 08:37:00,2019-04-27 08:54:00,1020,1556354220,6,1,8,2,117,0.0,23.85,0.0,1.0,840.0,840.0,1020.0,900.0,720.0
58,2019-04-27 10:03:00,2019-04-27 10:18:00,900,1556359380,6,1,10,2,117,0.0,24.65,0.0,1.0,1020.0,840.0,840.0,1020.0,900.0
59,2019-04-27 11:22:00,2019-04-27 11:34:00,720,1556364120,6,1,11,2,117,0.0,25.65,0.0,2.0,900.0,1020.0,840.0,840.0,1020.0
60,2019-04-27 12:37:00,2019-04-27 12:50:00,780,1556368620,6,1,12,2,117,0.0,26.95,0.0,2.0,720.0,900.0,1020.0,840.0,840.0
61,2019-04-27 13:21:00,2019-04-27 13:35:00,840,1556371260,6,1,13,2,117,0.0,26.95,0.0,2.0,780.0,720.0,900.0,1020.0,840.0
62,2019-04-27 15:06:00,2019-04-27 15:20:00,840,1556377560,6,1,15,2,117,0.0,26.3,0.0,2.0,840.0,780.0,720.0,900.0,1020.0
63,2019-04-27 15:47:00,2019-04-27 15:59:00,720,1556380020,6,1,15,2,117,0.0,26.3,0.0,2.0,840.0,840.0,780.0,720.0,900.0
64,2019-04-27 16:48:00,2019-04-27 17:02:00,840,1556383680,6,1,16,2,117,0.0,26.1,0.0,2.0,720.0,840.0,840.0,780.0,720.0
65,2019-04-27 18:34:00,2019-04-27 18:47:00,780,1556390040,6,1,18,4,117,0.0,25.35,0.0,2.0,840.0,720.0,840.0,840.0,780.0
66,2019-04-27 20:49:00,2019-04-27 21:01:00,720,1556398140,6,1,20,4,117,0.2,25.3,1.0,2.0,780.0,840.0,720.0,840.0,840.0
67,2019-04-27 22:57:00,2019-04-27 23:08:00,660,1556405820,6,1,22,4,117,0.0,24.75,0.0,1.0,720.0,780.0,840.0,720.0,840.0
68,2019-04-26 05:30:00,2019-04-26 05:44:00,840,1556256600,5,1,5,2,116,0.0,22.450000000000003,0.0,1.0,660.0,720.0,780.0,840.0,720.0
69,2019-04-26 06:00:00,2019-04-26 06:18:00,1080,1556258400,5,1,6,2,116,0.0,22.450000000000003,0.0,1.0,840.0,660.0,720.0,780.0,840.0
70,2019-04-26 06:30:00,2019-04-26 06:48:00,1080,1556260200,5,1,6,2,116,0.0,22.450000000000003,0.0,1.0,1080.0,840.0,660.0,720.0,780.0
71,2019-04-26 06:47:00,2019-04-26 07:04:00,1020,1556261220,5,1,6,2,116,0.0,22.25,0.0,1.0,1080.0,1080.0,840.0,660.0,720.0
72,2019-04-26 07:01:00,2019-04-26 07:18:00,1020,1556262060,5,1,7,2,116,0.0,22.25,0.0,1.0,1020.0,1080.0,1080.0,840.0,660.0
73,2019-04-26 08:01:00,2019-04-26 08:13:00,720,1556265660,5,1,8,2,116,0.0,22.35,0.0,1.0,1020.0,1020.0,1080.0,1080.0,840.0
74,2019-04-26 09:26:00,2019-04-26 09:38:00,720,1556270760,5,1,9,2,116,0.0,24.0,0.0,1.0,720.0,1020.0,1020.0,1080.0,1080.0
75,2019-04-26 11:40:00,2019-04-26 11:56:00,960,1556278800,5,1,11,2,116,0.0,26.05,0.0,2.0,720.0,720.0,1020.0,1020.0,1080.0
76,2019-04-26 12:01:00,2019-04-26 12:15:00,840,1556280060,5,1,12,2,116,0.0,26.05,0.0,2.0,960.0,720.0,720.0,1020.0,1020.0
77,2019-04-26 12:17:00,2019-04-26 12:33:00,960,1556281020,5,1,12,2,116,0.0,26.05,0.0,2.0,840.0,960.0,720.0,720.0,1020.0
78,2019-04-26 13:55:00,2019-04-26 14:11:00,960,1556286900,5,1,13,2,116,0.0,27.0,0.0,2.0,960.0,840.0,960.0,720.0,720.0
79,2019-04-26 14:56:00,2019-04-26 15:09:00,780,1556290560,5,1,14,2,116,0.0,27.700000000000003,0.0,2.0,960.0,960.0,840.0,960.0,720.0
80,2019-04-26 16:09:00,2019-04-26 16:24:00,900,1556294940,5,1,16,2,116,0.0,27.6,0.0,2.0,780.0,960.0,960.0,840.0,960.0
81,2019-04-26 16:59:00,2019-04-26 17:17:00,1080,1556297940,5,1,16,2,116,0.0,26.55,0.0,2.0,900.0,780.0,960.0,960.0,840.0
82,2019-04-26 17:23:00,2019-04-26 17:38:00,900,1556299380,5,1,17,2,116,0.0,26.55,0.0,2.0,1080.0,900.0,780.0,960.0,960.0
83,2019-04-26 18:04:00,2019-04-26 18:18:00,840,1556301840,5,1,18,4,116,0.0,25.8,0.0,2.0,900.0,1080.0,900.0,780.0,960.0
84,2019-04-26 18:35:00,2019-04-26 18:49:00,840,1556303700,5,1,18,4,116,0.0,25.3,0.0,2.0,840.0,900.0,1080.0,900.0,780.0
85,2019-04-26 19:32:00,2019-04-26 19:44:00,720,1556307120,5,1,19,4,116,0.0,24.9,0.0,1.0,840.0,840.0,900.0,1080.0,900.0
86,2019-04-26 19:55:00,2019-04-26 20:07:00,720,1556308500,5,1,19,4,116,0.0,24.9,0.0,1.0,720.0,840.0,840.0,900.0,1080.0
87,2019-04-26 20:28:00,2019-04-26 20:41:00,780,1556310480,5,1,20,4,116,0.0,24.9,0.0,1.0,720.0,720.0,840.0,840.0,900.0
88,2019-04-26 20:59:00,2019-04-26 21:10:00,660,1556312340,5,1,20,4,116,0.0,24.65,0.0,1.0,780.0,720.0,720.0,840.0,840.0
89,2019-04-26 22:46:00,2019-04-26 22:58:00,720,1556318760,5,1,22,4,116,0.0,24.05,0.0,1.0,660.0,780.0,720.0,720.0,840.0
90,2019-04-25 06:30:00,2019-04-25 06:48:00,1080,1556173800,4,1,6,2,115,0.0,22.3,0.0,1.0,720.0,660.0,780.0,720.0,720.0
91,2019-04-25 07:01:00,2019-04-25 07:17:00,960,1556175660,4,1,7,2,115,0.2,21.8,1.0,1.0,1080.0,720.0,660.0,780.0,720.0
92,2019-04-25 07:25:00,2019-04-25 07:42:00,1020,1556177100,4,1,7,2,115,0.2,21.8,1.0,1.0,960.0,1080.0,720.0,660.0,780.0
93,2019-04-25 08:01:00,2019-04-25 08:13:00,720,1556179260,4,1,8,2,115,0.0,21.950000000000003,0.0,1.0,1020.0,960.0,1080.0,720.0,660.0
94,2019-04-25 08:35:00,2019-04-25 08:51:00,960,1556181300,4,1,8,2,115,0.0,23.25,0.0,1.0,720.0,1020.0,960.0,1080.0,720.0
95,2019-04-25 10:55:00,2019-04-25 11:09:00,840,1556189700,4,1,10,2,115,0.0,24.700000000000003,0.0,1.0,960.0,720.0,1020.0,960.0,1080.0
96,2019-04-25 11:39:00,2019-04-25 11:55:00,960,1556192340,4,1,11,2,115,0.0,25.45,0.0,2.0,840.0,960.0,720.0,1020.0,960.0
97,2019-04-25 11:52:00,2019-04-25 12:05:00,780,1556193120,4,1,11,2,115,0.0,25.45,0.0,2.0,960.0,840.0,960.0,720.0,1020.0
98,2019-04-25 12:00:00,2019-04-25 12:15:00,900,1556193600,4,1,12,2,115,0.0,25.45,0.0,2.0,780.0,960.0,840.0,960.0,720.0
99,2019-04-25 12:45:00,2019-04-25 12:59:00,840,1556196300,4,1,12,2,115,0.0,25.85,0.0,2.0,900.0,780.0,960.0,840.0,960.0
100,2019-04-25 14:56:00,2019-04-25 15:10:00,840,1556204160,4,1,14,2,115,0.0,25.6,0.0,2.0,840.0,900.0,780.0,960.0,840.0
101,2019-04-25 16:09:00,2019-04-25 16:25:00,960,1556208540,4,1,16,2,115,0.0,25.4,0.0,2.0,840.0,840.0,900.0,780.0,960.0
102,2019-04-25 17:23:00,2019-04-25 17:39:00,960,1556212980,4,1,17,2,115,0.0,25.2,0.0,2.0,960.0,840.0,840.0,900.0,780.0
103,2019-04-25 17:56:00,2019-04-25 18:12:00,960,1556214960,4,1,17,2,115,0.0,24.9,0.0,1.0,960.0,960.0,840.0,840.0,900.0
104,2019-04-25 18:33:00,2019-04-25 18:47:00,840,1556217180,4,1,18,4,115,0.0,24.450000000000003,0.0,1.0,960.0,960.0,960.0,840.0,840.0
105,2019-04-25 19:02:00,2019-04-25 19:14:00,720,1556218920,4,1,19,4,115,0.0,24.450000000000003,0.0,1.0,840.0,960.0,960.0,960.0,840.0
106,2019-04-25 19:32:00,2019-04-25 19:44:00,720,1556220720,4,1,19,4,115,0.0,24.200000000000003,0.0,1.0,720.0,840.0,960.0,960.0,960.0
107,2019-04-25 19:56:00,2019-04-25 20:07:00,660,1556222160,4,1,19,4,115,0.0,24.200000000000003,0.0,1.0,720.0,720.0,840.0,960.0,960.0
108,2019-04-25 20:24:00,2019-04-25 20:36:00,720,1556223840,4,1,20,4,115,0.0,24.200000000000003,0.0,1.0,660.0,720.0,720.0,840.0,960.0
109,2019-04-25 21:55:00,2019-04-25 22:07:00,720,1556229300,4,1,21,4,115,0.0,24.0,0.0,1.0,720.0,660.0,720.0,720.0,840.0
110,2019-04-24 06:31:00,2019-04-24 06:50:00,1140,1556087460,3,1,6,2,114,0.0,21.05,0.0,1.0,720.0,720.0,660.0,720.0,720.0
111,2019-04-24 06:47:00,2019-04-24 07:04:00,1020,1556088420,3,1,6,2,114,0.0,21.05,0.0,1.0,1140.0,720.0,720.0,660.0,720.0
112,2019-04-24 07:02:00,2019-04-24 07:17:00,900,1556089320,3,1,7,2,114,0.0,21.05,0.0,1.0,1020.0,1140.0,720.0,720.0,660.0
113,2019-04-24 07:25:00,2019-04-24 07:44:00,1140,1556090700,3,1,7,2,114,0.0,21.05,0.0,1.0,900.0,1020.0,1140.0,720.0,720.0
114,2019-04-24 08:33:00,2019-04-24 08:50:00,1020,1556094780,3,1,8,2,114,0.0,21.85,0.0,1.0,1140.0,900.0,1020.0,1140.0,720.0
115,2019-04-24 10:54:00,2019-04-24 11:08:00,840,1556103240,3,1,10,2,114,0.0,23.15,0.0,1.0,1020.0,1140.0,900.0,1020.0,1140.0
116,2019-04-24 11:53:00,2019-04-24 12:06:00,780,1556106780,3,1,11,2,114,0.2,23.45,1.0,1.0,840.0,1020.0,1140.0,900.0,1020.0
117,2019-04-24 12:18:00,2019-04-24 12:34:00,960,1556108280,3,1,12,2,114,0.2,23.45,1.0,1.0,780.0,840.0,1020.0,1140.0,900.0
118,2019-04-24 13:07:00,2019-04-24 13:23:00,960,1556111220,3,1,13,2,114,0.2,23.8,1.0,1.0,960.0,780.0,840.0,1020.0,1140.0
119,2019-04-24 14:56:00,2019-04-24 15:09:00,780,1556117760,3,1,14,2,114,0.0,23.55,0.0,1.0,960.0,960.0,780.0,840.0,1020.0
120,2019-04-24 17:00:00,2019-04-24 17:18:00,1080,1556125200,3,1,17,2,114,0.0,24.05,0.0,1.0,780.0,960.0,960.0,780.0,840.0
121,2019-04-24 17:22:00,2019-04-24 17:34:00,720,1556126520,3,1,17,2,114,0.0,24.05,0.0,1.0,1080.0,780.0,960.0,960.0,780.0
122,2019-04-24 17:54:00,2019-04-24 18:09:00,900,1556128440,3,1,17,2,114,0.0,24.0,0.0,1.0,720.0,1080.0,780.0,960.0,960.0
123,2019-04-24 18:33:00,2019-04-24 18:47:00,840,1556130780,3,1,18,4,114,0.0,23.85,0.0,1.0,900.0,720.0,1080.0,780.0,960.0
124,2019-04-24 19:00:00,2019-04-24 19:11:00,660,1556132400,3,1,19,4,114,0.0,23.85,0.0,1.0,840.0,900.0,720.0,1080.0,780.0
125,2019-04-24 19:56:00,2019-04-24 20:08:00,720,1556135760,3,1,19,4,114,0.2,23.65,1.0,1.0,660.0,840.0,900.0,720.0,1080.0
126,2019-04-24 20:27:00,2019-04-24 20:39:00,720,1556137620,3,1,20,4,114,0.2,23.65,1.0,1.0,720.0,660.0,840.0,900.0,720.0
127,2019-04-24 21:03:00,2019-04-24 21:15:00,720,1556139780,3,1,21,4,114,0.2,23.6,1.0,1.0,720.0,720.0,660.0,840.0,900.0
128,2019-04-24 23:15:00,2019-04-24 23:27:00,720,1556147700,3,1,23,4,114,0.0,23.200000000000003,0.0,1.0,720.0,720.0,720.0,660.0,840.0
129,2019-04-23 05:30:00,2019-04-23 05:43:00,780,1555997400,2,1,5,2,113,0.0,21.8,0.0,1.0,720.0,720.0,720.0,720.0,660.0
130,2019-04-23 05:59:00,2019-04-23 06:16:00,1020,1555999140,2,1,5,2,113,0.0,21.8,0.0,1.0,780.0,720.0,720.0,720.0,720.0
131,2019-04-23 06:31:00,2019-04-23 06:49:00,1080,1556001060,2,1,6,2,113,0.0,21.9,0.0,1.0,1020.0,780.0,720.0,720.0,720.0
132,2019-04-23 07:00:00,2019-04-23 07:17:00,1020,1556002800,2,1,7,2,113,0.0,21.9,0.0,1.0,1080.0,1020.0,780.0,720.0,720.0
133,2019-04-23 08:02:00,2019-04-23 08:16:00,840,1556006520,2,1,8,2,113,0.0,22.0,0.0,1.0,1020.0,1080.0,1020.0,780.0,720.0
134,2019-04-23 09:26:00,2019-04-23 09:43:00,1020,1556011560,2,1,9,2,113,0.0,22.25,0.0,1.0,840.0,1020.0,1080.0,1020.0,780.0
135,2019-04-23 10:55:00,2019-04-23 11:08:00,780,1556016900,2,1,10,2,113,0.0,22.35,0.0,1.0,1020.0,840.0,1020.0,1080.0,1020.0
136,2019-04-23 11:39:00,2019-04-23 11:56:00,1020,1556019540,2,1,11,2,113,0.0,22.9,0.0,1.0,780.0,1020.0,840.0,1020.0,1080.0
137,2019-04-23 11:53:00,2019-04-23 12:09:00,960,1556020380,2,1,11,2,113,0.0,22.9,0.0,1.0,1020.0,780.0,1020.0,840.0,1020.0
138,2019-04-23 12:17:00,2019-04-23 12:35:00,1080,1556021820,2,1,12,2,113,0.0,22.9,0.0,1.0,960.0,1020.0,780.0,1020.0,840.0
139,2019-04-23 12:46:00,2019-04-23 12:58:00,720,1556023560,2,1,12,2,113,0.0,22.85,0.0,1.0,1080.0,960.0,1020.0,780.0,1020.0
140,2019-04-23 13:05:00,2019-04-23 13:21:00,960,1556024700,2,1,13,2,113,0.0,22.85,0.0,1.0,720.0,1080.0,960.0,1020.0,780.0
141,2019-04-23 14:59:00,2019-04-23 15:15:00,960,1556031540,2,1,14,2,113,0.2,21.4,1.0,1.0,960.0,720.0,1080.0,960.0,1020.0
142,2019-04-23 17:22:00,2019-04-23 17:37:00,900,1556040120,2,1,17,2,113,0.0,22.950000000000003,0.0,1.0,960.0,960.0,720.0,1080.0,960.0
143,2019-04-23 17:54:00,2019-04-23 18:12:00,1080,1556042040,2,1,17,2,113,0.0,22.950000000000003,0.0,1.0,900.0,960.0,960.0,720.0,1080.0
144,2019-04-23 18:03:00,2019-04-23 18:18:00,900,1556042580,2,1,18,4,113,0.0,22.950000000000003,0.0,1.0,1080.0,900.0,960.0,960.0,720.0
145,2019-04-23 19:32:00,2019-04-23 19:42:00,600,1556047920,2,1,19,4,113,0.0,22.9,0.0,1.0,900.0,1080.0,900.0,960.0,960.0
146,2019-04-23 19:55:00,2019-04-23 20:05:00,600,1556049300,2,1,19,4,113,0.0,22.9,0.0,1.0,600.0,900.0,1080.0,900.0,960.0
147,2019-04-23 20:58:00,2019-04-23 21:08:00,600,1556053080,2,1,20,4,113,0.0,22.3,0.0,1.0,600.0,600.0,900.0,1080.0,900.0
148,2019-04-23 21:55:00,2019-04-23 22:07:00,720,1556056500,2,1,21,4,113,0.0,21.8,0.0,1.0,600.0,600.0,600.0,900.0,1080.0
149,2019-04-23 22:47:00,2019-04-23 22:58:00,660,1556059620,2,1,22,4,113,0.0,21.8,0.0,1.0,720.0,600.0,600.0,600.0,900.0
150,2019-04-22 05:59:00,2019-04-22 06:15:00,960,1555912740,1,1,5,2,112,0.0,22.05,0.0,1.0,660.0,720.0,600.0,600.0,600.0
151,2019-04-22 07:00:00,2019-04-22 07:16:00,960,1555916400,1,1,7,2,112,0.0,21.9,0.0,1.0,960.0,660.0,720.0,600.0,600.0
152,2019-04-22 07:55:00,2019-04-22 08:13:00,1080,1555919700,1,1,7,2,112,0.0,22.0,0.0,1.0,960.0,960.0,660.0,720.0,600.0
153,2019-04-22 08:01:00,2019-04-22 08:13:00,720,1555920060,1,1,8,2,112,0.0,22.0,0.0,1.0,1080.0,960.0,960.0,660.0,720.0
154,2019-04-22 08:32:00,2019-04-22 08:47:00,900,1555921920,1,1,8,2,112,0.0,21.7,0.0,1.0,720.0,1080.0,960.0,960.0,660.0
155,2019-04-22 09:26:00,2019-04-22 09:38:00,720,1555925160,1,1,9,2,112,0.0,21.7,0.0,1.0,900.0,720.0,1080.0,960.0,960.0
156,2019-04-22 11:40:00,2019-04-22 11:57:00,1020,1555933200,1,1,11,2,112,0.0,21.2,0.0,1.0,720.0,900.0,720.0,1080.0,960.0
157,2019-04-22 11:51:00,2019-04-22 12:11:00,1200,1555933860,1,1,11,2,112,0.0,21.2,0.0,1.0,1020.0,720.0,900.0,720.0,1080.0
158,2019-04-22 11:57:00,2019-04-22 12:12:00,900,1555934220,1,1,11,2,112,0.0,21.2,0.0,1.0,1200.0,1020.0,720.0,900.0,720.0
159,2019-04-22 12:47:00,2019-04-22 13:00:00,780,1555937220,1,1,12,2,112,0.0,21.8,0.0,1.0,900.0,1200.0,1020.0,720.0,900.0
160,2019-04-22 13:56:00,2019-04-22 14:12:00,960,1555941360,1,1,13,2,112,0.0,21.65,0.0,1.0,780.0,900.0,1200.0,1020.0,720.0
161,2019-04-22 14:55:00,2019-04-22 15:09:00,840,1555944900,1,1,14,2,112,0.0,21.85,0.0,1.0,960.0,780.0,900.0,1200.0,1020.0
162,2019-04-22 16:56:00,2019-04-22 17:14:00,1080,1555952160,1,1,16,2,112,0.0,21.700000000000003,0.0,1.0,840.0,960.0,780.0,900.0,1200.0
163,2019-04-22 17:55:00,2019-04-22 18:08:00,780,1555955700,1,1,17,2,112,0.0,22.0,0.0,1.0,1080.0,840.0,960.0,780.0,900.0
164,2019-04-22 18:08:00,2019-04-22 18:23:00,900,1555956480,1,1,18,4,112,0.0,22.0,0.0,1.0,780.0,1080.0,840.0,960.0,780.0
165,2019-04-22 18:34:00,2019-04-22 18:49:00,900,1555958040,1,1,18,4,112,0.0,21.85,0.0,1.0,900.0,780.0,1080.0,840.0,960.0
166,2019-04-22 19:01:00,2019-04-22 19:12:00,660,1555959660,1,1,19,4,112,0.0,21.85,0.0,1.0,900.0,900.0,780.0,1080.0,840.0
167,2019-04-22 19:35:00,2019-04-22 19:45:00,600,1555961700,1,1,19,4,112,0.0,21.6,0.0,1.0,660.0,900.0,900.0,780.0,1080.0
168,2019-04-22 20:25:00,2019-04-22 20:36:00,660,1555964700,1,1,20,4,112,0.0,21.6,0.0,1.0,600.0,660.0,900.0,900.0,780.0
169,2019-04-22 22:45:00,2019-04-22 22:56:00,660,1555973100,1,1,22,4,112,0.0,20.65,0.0,1.0,660.0,600.0,660.0,900.0,900.0
170,2019-04-21 07:49:00,2019-04-21 08:04:00,900,1555832940,7,1,7,2,111,0.0,20.450000000000003,0.0,1.0,660.0,660.0,600.0,660.0,900.0
171,2019-04-21 10:48:00,2019-04-21 11:00:00,720,1555843680,7,1,10,2,111,0.0,26.35,0.0,2.0,900.0,660.0,660.0,600.0,660.0
