data_partida,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno
2019-09-30 23:17:00,1920,1569885420,1,1,23,4,273
2019-09-30 22:59:00,1320,1569884340,1,1,22,4,273
2019-09-30 22:55:00,2040,1569884100,1,1,22,4,273
2019-09-30 22:41:00,2160,1569883260,1,1,22,4,273
2019-09-30 22:29:00,1980,1569882540,1,1,22,4,273
2019-09-30 22:17:00,2280,1569881820,1,1,22,4,273
2019-09-30 22:12:00,2160,1569881520,1,1,22,4,273
2019-09-30 22:07:00,3120,1569881220,1,1,22,4,273
2019-09-30 22:00:00,2460,1569880800,1,1,22,4,273
2019-09-30 21:56:00,1920,1569880560,1,1,21,4,273
2019-09-30 21:53:00,2160,1569880380,1,1,21,4,273
2019-09-30 21:51:00,2040,1569880260,1,1,21,4,273
2019-09-30 21:38:00,1920,1569879480,1,1,21,4,273
2019-09-30 21:26:00,2760,1569878760,1,1,21,4,273
2019-09-30 21:20:00,2160,1569878400,1,1,21,4,273
2019-09-30 21:16:00,2220,1569878160,1,1,21,4,273
2019-09-30 21:12:00,2340,1569877920,1,1,21,4,273
2019-09-30 21:03:00,1980,1569877380,1,1,21,4,273
2019-09-30 21:02:00,2160,1569877320,1,1,21,4,273
2019-09-30 20:45:00,2460,1569876300,1,1,20,4,273
2019-09-30 20:45:00,2100,1569876300,1,1,20,4,273
2019-09-30 20:34:00,2100,1569875640,1,1,20,4,273
2019-09-30 20:20:00,2580,1569874800,1,1,20,4,273
2019-09-30 20:13:00,3720,1569874380,1,1,20,4,273
2019-09-30 20:05:00,1740,1569873900,1,1,20,4,273
2019-09-30 20:05:00,2760,1569873900,1,1,20,4,273
2019-09-30 20:04:00,2160,1569873840,1,1,20,4,273
2019-09-30 19:58:00,2280,1569873480,1,1,19,4,273
2019-09-30 19:47:00,2460,1569872820,1,1,19,4,273
2019-09-30 19:42:00,2400,1569872520,1,1,19,4,273
2019-09-30 19:38:00,2040,1569872280,1,1,19,4,273
2019-09-30 19:37:00,2160,1569872220,1,1,19,4,273
2019-09-30 19:25:00,2400,1569871500,1,1,19,4,273
2019-09-30 19:22:00,2040,1569871320,1,1,19,4,273
2019-09-30 19:14:00,2520,1569870840,1,1,19,4,273
2019-09-30 19:14:00,0,1569870840,1,1,19,4,273
2019-09-30 19:09:00,2400,1569870540,1,1,19,4,273
2019-09-30 19:08:00,2640,1569870480,1,1,19,4,273
2019-09-30 18:55:00,2520,1569869700,1,1,18,4,273
2019-09-30 18:53:00,2400,1569869580,1,1,18,4,273
2019-09-30 18:52:00,2640,1569869520,1,1,18,4,273
2019-09-30 18:46:00,2220,1569869160,1,1,18,4,273
2019-09-30 18:41:00,2460,1569868860,1,1,18,4,273
2019-09-30 18:34:00,2340,1569868440,1,1,18,4,273
2019-09-30 18:29:00,2640,1569868140,1,1,18,4,273
2019-09-30 18:27:00,2580,1569868020,1,1,18,4,273
2019-09-30 18:21:00,2700,1569867660,1,1,18,4,273
2019-09-30 18:19:00,2640,1569867540,1,1,18,4,273
2019-09-30 18:14:00,3300,1569867240,1,1,18,4,273
2019-09-30 18:11:00,2460,1569867060,1,1,18,4,273
2019-09-30 18:08:00,2700,1569866880,1,1,18,4,273
2019-09-30 18:07:00,2400,1569866820,1,1,18,4,273
2019-09-30 18:02:00,2340,1569866520,1,1,18,4,273
2019-09-30 18:00:00,2940,1569866400,1,1,18,4,273
2019-09-30 17:56:00,2520,1569866160,1,1,17,2,273
2019-09-30 17:54:00,2400,1569866040,1,1,17,2,273
2019-09-30 17:44:00,2580,1569865440,1,1,17,2,273
2019-09-30 17:43:00,2760,1569865380,1,1,17,2,273
2019-09-30 17:40:00,2400,1569865200,1,1,17,2,273
2019-09-30 17:34:00,2220,1569864840,1,1,17,2,273
2019-09-30 17:29:00,2340,1569864540,1,1,17,2,273
2019-09-30 17:25:00,3360,1569864300,1,1,17,2,273
2019-09-30 17:24:00,2760,1569864240,1,1,17,2,273
2019-09-30 17:21:00,2340,1569864060,1,1,17,2,273
2019-09-30 17:19:00,1980,1569863940,1,1,17,2,273
2019-09-30 17:11:00,3780,1569863460,1,1,17,2,273
2019-09-30 17:06:00,2220,1569863160,1,1,17,2,273
2019-09-30 17:00:00,3300,1569862800,1,1,17,2,273
2019-09-30 16:56:00,2460,1569862560,1,1,16,2,273
2019-09-30 16:53:00,3180,1569862380,1,1,16,2,273
2019-09-30 16:49:00,2460,1569862140,1,1,16,2,273
2019-09-30 16:44:00,2460,1569861840,1,1,16,2,273
2019-09-30 16:39:00,2520,1569861540,1,1,16,2,273
2019-09-30 16:37:00,2760,1569861420,1,1,16,2,273
2019-09-30 16:34:00,2220,1569861240,1,1,16,2,273
2019-09-30 16:26:00,2580,1569860760,1,1,16,2,273
2019-09-30 16:24:00,2460,1569860640,1,1,16,2,273
2019-09-30 16:20:00,2280,1569860400,1,1,16,2,273
2019-09-30 16:19:00,1860,1569860340,1,1,16,2,273
2019-09-30 16:18:00,2280,1569860280,1,1,16,2,273
2019-09-30 16:03:00,2460,1569859380,1,1,16,2,273
2019-09-30 16:01:00,2940,1569859260,1,1,16,2,273
2019-09-30 15:53:00,2640,1569858780,1,1,15,2,273
2019-09-30 15:50:00,2580,1569858600,1,1,15,2,273
2019-09-30 15:50:00,2160,1569858600,1,1,15,2,273
2019-09-30 15:49:00,2100,1569858540,1,1,15,2,273
2019-09-30 15:39:00,1860,1569857940,1,1,15,2,273
2019-09-30 15:24:00,2340,1569857040,1,1,15,2,273
2019-09-30 15:24:00,2880,1569857040,1,1,15,2,273
2019-09-30 15:18:00,2400,1569856680,1,1,15,2,273
2019-09-30 15:04:00,2460,1569855840,1,1,15,2,273
2019-09-30 15:00:00,3000,1569855600,1,1,15,2,273
2019-09-30 14:56:00,2520,1569855360,1,1,14,2,273
2019-09-30 14:54:00,2340,1569855240,1,1,14,2,273
2019-09-30 14:43:00,2340,1569854580,1,1,14,2,273
2019-09-30 14:32:00,2220,1569853920,1,1,14,2,273
2019-09-30 14:31:00,2820,1569853860,1,1,14,2,273
2019-09-30 14:21:00,2100,1569853260,1,1,14,2,273
2019-09-30 14:19:00,2700,1569853140,1,1,14,2,273
2019-09-30 14:11:00,2520,1569852660,1,1,14,2,273
2019-09-30 14:09:00,2340,1569852540,1,1,14,2,273
2019-09-30 13:59:00,2700,1569851940,1,1,13,2,273
2019-09-30 13:55:00,240,1569851700,1,1,13,2,273
2019-09-30 13:51:00,2340,1569851460,1,1,13,2,273
2019-09-30 13:49:00,2580,1569851340,1,1,13,2,273
2019-09-30 13:36:00,2700,1569850560,1,1,13,2,273
2019-09-30 13:34:00,2340,1569850440,1,1,13,2,273
2019-09-30 13:32:00,2040,1569850320,1,1,13,2,273
2019-09-30 13:25:00,2640,1569849900,1,1,13,2,273
2019-09-30 13:12:00,2040,1569849120,1,1,13,2,273
2019-09-30 13:11:00,3000,1569849060,1,1,13,2,273
2019-09-30 13:06:00,2640,1569848760,1,1,13,2,273
2019-09-30 12:59:00,240,1569848340,1,1,12,2,273
2019-09-30 12:58:00,2280,1569848280,1,1,12,2,273
2019-09-30 12:54:00,2040,1569848040,1,1,12,2,273
2019-09-30 12:50:00,3360,1569847800,1,1,12,2,273
2019-09-30 12:48:00,3060,1569847680,1,1,12,2,273
2019-09-30 12:40:00,2400,1569847200,1,1,12,2,273
2019-09-30 12:38:00,2700,1569847080,1,1,12,2,273
2019-09-30 12:31:00,2400,1569846660,1,1,12,2,273
2019-09-30 12:28:00,2640,1569846480,1,1,12,2,273
2019-09-30 12:23:00,3000,1569846180,1,1,12,2,273
2019-09-30 12:19:00,2400,1569845940,1,1,12,2,273
2019-09-30 12:19:00,2340,1569845940,1,1,12,2,273
2019-09-30 12:17:00,1860,1569845820,1,1,12,2,273
2019-09-30 12:08:00,2760,1569845280,1,1,12,2,273
2019-09-30 11:58:00,2400,1569844680,1,1,11,2,273
2019-09-30 11:54:00,2100,1569844440,1,1,11,2,273
2019-09-30 11:47:00,2160,1569844020,1,1,11,2,273
2019-09-30 11:45:00,2760,1569843900,1,1,11,2,273
2019-09-30 11:35:00,2520,1569843300,1,1,11,2,273
2019-09-30 11:34:00,2040,1569843240,1,1,11,2,273
2019-09-30 11:33:00,2760,1569843180,1,1,11,2,273
2019-09-30 11:27:00,2340,1569842820,1,1,11,2,273
2019-09-30 11:26:00,1920,1569842760,1,1,11,2,273
2019-09-30 11:10:00,2100,1569841800,1,1,11,2,273
2019-09-30 11:06:00,2880,1569841560,1,1,11,2,273
2019-09-30 11:03:00,1920,1569841380,1,1,11,2,273
2019-09-30 11:01:00,2760,1569841260,1,1,11,2,273
2019-09-30 10:55:00,2400,1569840900,1,1,10,2,273
2019-09-30 10:41:00,2700,1569840060,1,1,10,2,273
2019-09-30 10:39:00,2940,1569839940,1,1,10,2,273
2019-09-30 10:39:00,2340,1569839940,1,1,10,2,273
2019-09-30 10:29:00,1920,1569839340,1,1,10,2,273
2019-09-30 10:14:00,1800,1569838440,1,1,10,2,273
2019-09-30 10:08:00,1860,1569838080,1,1,10,2,273
2019-09-30 10:07:00,3360,1569838020,1,1,10,2,273
2019-09-30 10:05:00,2760,1569837900,1,1,10,2,273
2019-09-30 09:55:00,2700,1569837300,1,1,9,2,273
2019-09-30 09:41:00,2580,1569836460,1,1,9,2,273
2019-09-30 09:39:00,2100,1569836340,1,1,9,2,273
2019-09-30 09:36:00,2220,1569836160,1,1,9,2,273
2019-09-30 09:33:00,1920,1569835980,1,1,9,2,273
2019-09-30 09:33:00,60,1569835980,1,1,9,2,273
2019-09-30 09:28:00,2340,1569835680,1,1,9,2,273
2019-09-30 09:25:00,2580,1569835500,1,1,9,2,273
2019-09-30 09:20:00,2460,1569835200,1,1,9,2,273
2019-09-30 09:05:00,2340,1569834300,1,1,9,2,273
2019-09-30 09:05:00,2820,1569834300,1,1,9,2,273
2019-09-30 09:04:00,1920,1569834240,1,1,9,2,273
2019-09-30 08:59:00,3120,1569833940,1,1,8,2,273
2019-09-30 08:49:00,3720,1569833340,1,1,8,2,273
2019-09-30 08:47:00,2280,1569833220,1,1,8,2,273
2019-09-30 08:44:00,2040,1569833040,1,1,8,2,273
2019-09-30 08:40:00,3660,1569832800,1,1,8,2,273
2019-09-30 08:36:00,3540,1569832560,1,1,8,2,273
2019-09-30 08:34:00,1860,1569832440,1,1,8,2,273
2019-09-30 08:31:00,3660,1569832260,1,1,8,2,273
2019-09-30 08:28:00,1860,1569832080,1,1,8,2,273
2019-09-30 08:22:00,3600,1569831720,1,1,8,2,273
2019-09-30 08:16:00,3660,1569831360,1,1,8,2,273
2019-09-30 08:15:00,2040,1569831300,1,1,8,2,273
2019-09-30 08:11:00,3720,1569831060,1,1,8,2,273
2019-09-30 08:06:00,3480,1569830760,1,1,8,2,273
2019-09-30 08:06:00,1800,1569830760,1,1,8,2,273
2019-09-30 08:00:00,3840,1569830400,1,1,8,2,273
2019-09-30 07:59:00,1920,1569830340,1,1,7,2,273
2019-09-30 07:50:00,3300,1569829800,1,1,7,2,273
2019-09-30 07:47:00,1860,1569829620,1,1,7,2,273
2019-09-30 07:43:00,1980,1569829380,1,1,7,2,273
2019-09-30 07:42:00,3840,1569829320,1,1,7,2,273
2019-09-30 07:38:00,3360,1569829080,1,1,7,2,273
2019-09-30 07:36:00,1800,1569828960,1,1,7,2,273
2019-09-30 07:29:00,3540,1569828540,1,1,7,2,273
2019-09-30 07:26:00,3300,1569828360,1,1,7,2,273
2019-09-30 07:25:00,2100,1569828300,1,1,7,2,273
2019-09-30 07:20:00,3180,1569828000,1,1,7,2,273
2019-09-30 07:15:00,3600,1569827700,1,1,7,2,273
2019-09-30 07:14:00,2700,1569827640,1,1,7,2,273
2019-09-30 07:13:00,3000,1569827580,1,1,7,2,273
2019-09-30 07:12:00,2280,1569827520,1,1,7,2,273
2019-09-30 07:10:00,1920,1569827400,1,1,7,2,273
2019-09-30 07:03:00,2100,1569826980,1,1,7,2,273
2019-09-30 07:00:00,2820,1569826800,1,1,7,2,273
2019-09-30 06:57:00,2760,1569826620,1,1,6,2,273
2019-09-30 06:55:00,2040,1569826500,1,1,6,2,273
2019-09-30 06:55:00,2460,1569826500,1,1,6,2,273
2019-09-30 06:42:00,1980,1569825720,1,1,6,2,273
2019-09-30 06:41:00,2340,1569825660,1,1,6,2,273
2019-09-30 06:36:00,2160,1569825360,1,1,6,2,273
2019-09-30 06:33:00,1920,1569825180,1,1,6,2,273
2019-09-30 06:33:00,3120,1569825180,1,1,6,2,273
2019-09-30 06:28:00,2520,1569824880,1,1,6,2,273
2019-09-30 06:26:00,2220,1569824760,1,1,6,2,273
2019-09-30 06:20:00,2100,1569824400,1,1,6,2,273
2019-09-30 06:19:00,2160,1569824340,1,1,6,2,273
2019-09-30 06:17:00,2280,1569824220,1,1,6,2,273
2019-09-30 06:09:00,2280,1569823740,1,1,6,2,273
2019-09-30 06:02:00,2340,1569823320,1,1,6,2,273
2019-09-30 06:02:00,2340,1569823320,1,1,6,2,273
2019-09-30 05:52:00,2460,1569822720,1,1,5,2,273
2019-09-30 05:50:00,2160,1569822600,1,1,5,2,273
2019-09-30 05:36:00,2640,1569821760,1,1,5,2,273
2019-09-30 05:22:00,2040,1569820920,1,1,5,2,273
2019-09-30 05:18:00,1860,1569820680,1,1,5,2,273
2019-09-29 23:35:00,0,1569800100,7,1,23,4,272
2019-09-29 23:28:00,0,1569799680,7,1,23,4,272
2019-09-29 23:28:00,0,1569799680,7,1,23,4,272
2019-09-29 23:26:00,0,1569799560,7,1,23,4,272
2019-09-29 23:26:00,0,1569799560,7,1,23,4,272
2019-09-29 22:22:00,1680,1569795720,7,1,22,4,272
2019-09-29 21:49:00,2280,1569793740,7,1,21,4,272
2019-09-29 21:39:00,2340,1569793140,7,1,21,4,272
2019-09-29 21:19:00,2100,1569791940,7,1,21,4,272
2019-09-29 21:04:00,2880,1569791040,7,1,21,4,272
2019-09-29 20:53:00,2220,1569790380,7,1,20,4,272
2019-09-29 20:43:00,2520,1569789780,7,1,20,4,272
2019-09-29 20:35:00,1920,1569789300,7,1,20,4,272
2019-09-29 20:16:00,2400,1569788160,7,1,20,4,272
2019-09-29 20:08:00,1800,1569787680,7,1,20,4,272
2019-09-29 19:58:00,1980,1569787080,7,1,19,4,272
2019-09-29 19:40:00,2160,1569786000,7,1,19,4,272
2019-09-29 19:18:00,3120,1569784680,7,1,19,4,272
2019-09-29 19:13:00,2820,1569784380,7,1,19,4,272
2019-09-29 19:09:00,2220,1569784140,7,1,19,4,272
2019-09-29 19:06:00,1860,1569783960,7,1,19,4,272
2019-09-29 18:46:00,1920,1569782760,7,1,18,4,272
2019-09-29 18:42:00,2400,1569782520,7,1,18,4,272
2019-09-29 18:26:00,1980,1569781560,7,1,18,4,272
2019-09-29 18:16:00,3000,1569780960,7,1,18,4,272
2019-09-29 18:15:00,2400,1569780900,7,1,18,4,272
2019-09-29 18:06:00,1800,1569780360,7,1,18,4,272
2019-09-29 17:56:00,3000,1569779760,7,1,17,2,272
2019-09-29 17:45:00,2280,1569779100,7,1,17,2,272
2019-09-29 17:43:00,1980,1569778980,7,1,17,2,272
2019-09-29 17:33:00,4260,1569778380,7,1,17,2,272
2019-09-29 17:24:00,2400,1569777840,7,1,17,2,272
2019-09-29 17:17:00,2340,1569777420,7,1,17,2,272
2019-09-29 17:12:00,1860,1569777120,7,1,17,2,272
2019-09-29 17:01:00,2520,1569776460,7,1,17,2,272
2019-09-29 16:54:00,2340,1569776040,7,1,16,2,272
2019-09-29 16:50:00,2280,1569775800,7,1,16,2,272
2019-09-29 16:37:00,2160,1569775020,7,1,16,2,272
2019-09-29 16:21:00,2640,1569774060,7,1,16,2,272
2019-09-29 16:16:00,2040,1569773760,7,1,16,2,272
2019-09-29 15:58:00,2400,1569772680,7,1,15,2,272
2019-09-29 15:48:00,1980,1569772080,7,1,15,2,272
2019-09-29 15:42:00,2580,1569771720,7,1,15,2,272
2019-09-29 15:38:00,2100,1569771480,7,1,15,2,272
2019-09-29 15:19:00,2340,1569770340,7,1,15,2,272
2019-09-29 15:01:00,2820,1569769260,7,1,15,2,272
2019-09-29 14:55:00,2040,1569768900,7,1,14,2,272
2019-09-29 14:50:00,2100,1569768600,7,1,14,2,272
2019-09-29 14:36:00,1920,1569767760,7,1,14,2,272
2019-09-29 14:17:00,2460,1569766620,7,1,14,2,272
2019-09-29 14:09:00,1920,1569766140,7,1,14,2,272
2019-09-29 13:56:00,2160,1569765360,7,1,13,2,272
2019-09-29 13:45:00,1860,1569764700,7,1,13,2,272
2019-09-29 13:26:00,2580,1569763560,7,1,13,2,272
2019-09-29 13:20:00,1980,1569763200,7,1,13,2,272
2019-09-29 13:10:00,2160,1569762600,7,1,13,2,272
2019-09-29 12:49:00,2220,1569761340,7,1,12,2,272
2019-09-29 12:36:00,2580,1569760560,7,1,12,2,272
2019-09-29 12:13:00,1380,1569759180,7,1,12,2,272
2019-09-29 12:11:00,2460,1569759060,7,1,12,2,272
2019-09-29 11:39:00,1860,1569757140,7,1,11,2,272
2019-09-29 11:31:00,2220,1569756660,7,1,11,2,272
2019-09-29 11:11:00,2160,1569755460,7,1,11,2,272
2019-09-29 11:00:00,2280,1569754800,7,1,11,2,272
2019-09-29 10:46:00,2700,1569753960,7,1,10,2,272
2019-09-29 10:39:00,2220,1569753540,7,1,10,2,272
2019-09-29 10:17:00,2580,1569752220,7,1,10,2,272
2019-09-29 10:06:00,2400,1569751560,7,1,10,2,272
2019-09-29 10:00:00,2040,1569751200,7,1,10,2,272
2019-09-29 09:40:00,2580,1569750000,7,1,9,2,272
2019-09-29 09:32:00,1980,1569749520,7,1,9,2,272
2019-09-29 09:15:00,2700,1569748500,7,1,9,2,272
2019-09-29 09:08:00,1920,1569748080,7,1,9,2,272
2019-09-29 08:52:00,2400,1569747120,7,1,8,2,272
2019-09-29 08:38:00,2220,1569746280,7,1,8,2,272
2019-09-29 08:26:00,2520,1569745560,7,1,8,2,272
2019-09-29 08:03:00,2460,1569744180,7,1,8,2,272
2019-09-29 08:03:00,0,1569744180,7,1,8,2,272
2019-09-29 07:58:00,3240,1569743880,7,1,7,2,272
2019-09-29 07:50:00,2160,1569743400,7,1,7,2,272
2019-09-29 07:41:00,2220,1569742860,7,1,7,2,272
2019-09-29 07:14:00,2640,1569741240,7,1,7,2,272
2019-09-29 06:58:00,2580,1569740280,7,1,6,2,272
2019-09-29 06:28:00,2160,1569738480,7,1,6,2,272
2019-09-29 05:56:00,1860,1569736560,7,1,5,2,272
2019-09-29 05:18:00,2220,1569734280,7,1,5,2,272
2019-09-28 23:30:00,1620,1569713400,6,1,23,4,271
2019-09-28 22:57:00,1980,1569711420,6,1,22,4,271
2019-09-28 22:51:00,1860,1569711060,6,1,22,4,271
2019-09-28 22:20:00,2220,1569709200,6,1,22,4,271
2019-09-28 22:17:00,2280,1569709020,6,1,22,4,271
2019-09-28 21:48:00,1920,1569707280,6,1,21,4,271
2019-09-28 21:41:00,2100,1569706860,6,1,21,4,271
2019-09-28 21:28:00,2160,1569706080,6,1,21,4,271
2019-09-28 21:19:00,1980,1569705540,6,1,21,4,271
2019-09-28 21:13:00,2100,1569705180,6,1,21,4,271
2019-09-28 21:01:00,2040,1569704460,6,1,21,4,271
2019-09-28 20:57:00,1860,1569704220,6,1,20,4,271
2019-09-28 20:44:00,2100,1569703440,6,1,20,4,271
2019-09-28 20:44:00,2100,1569703440,6,1,20,4,271
2019-09-28 20:31:00,2340,1569702660,6,1,20,4,271
2019-09-28 20:15:00,2760,1569701700,6,1,20,4,271
2019-09-28 20:06:00,2280,1569701160,6,1,20,4,271
2019-09-28 19:57:00,2820,1569700620,6,1,19,4,271
2019-09-28 19:53:00,2280,1569700380,6,1,19,4,271
2019-09-28 19:49:00,2520,1569700140,6,1,19,4,271
2019-09-28 19:33:00,2400,1569699180,6,1,19,4,271
2019-09-28 19:26:00,2400,1569698760,6,1,19,4,271
2019-09-28 19:16:00,2460,1569698160,6,1,19,4,271
2019-09-28 19:10:00,2040,1569697800,6,1,19,4,271
2019-09-28 18:57:00,3120,1569697020,6,1,18,4,271
2019-09-28 18:55:00,2280,1569696900,6,1,18,4,271
2019-09-28 18:46:00,2220,1569696360,6,1,18,4,271
2019-09-28 18:38:00,1980,1569695880,6,1,18,4,271
2019-09-28 18:31:00,2700,1569695460,6,1,18,4,271
2019-09-28 18:29:00,2460,1569695340,6,1,18,4,271
2019-09-28 18:25:00,240,1569695100,6,1,18,4,271
2019-09-28 18:21:00,2160,1569694860,6,1,18,4,271
2019-09-28 18:07:00,2040,1569694020,6,1,18,4,271
2019-09-28 18:07:00,2340,1569694020,6,1,18,4,271
2019-09-28 17:58:00,2400,1569693480,6,1,17,2,271
2019-09-28 17:46:00,2340,1569692760,6,1,17,2,271
2019-09-28 17:40:00,2460,1569692400,6,1,17,2,271
2019-09-28 17:30:00,2160,1569691800,6,1,17,2,271
2019-09-28 17:28:00,2220,1569691680,6,1,17,2,271
2019-09-28 17:22:00,1860,1569691320,6,1,17,2,271
2019-09-28 17:11:00,2100,1569690660,6,1,17,2,271
2019-09-28 17:04:00,1980,1569690240,6,1,17,2,271
2019-09-28 16:53:00,2220,1569689580,6,1,16,2,271
2019-09-28 16:46:00,2040,1569689160,6,1,16,2,271
2019-09-28 16:44:00,2220,1569689040,6,1,16,2,271
2019-09-28 16:35:00,2160,1569688500,6,1,16,2,271
2019-09-28 16:23:00,2460,1569687780,6,1,16,2,271
2019-09-28 16:16:00,2220,1569687360,6,1,16,2,271
2019-09-28 16:07:00,1800,1569686820,6,1,16,2,271
2019-09-28 16:02:00,2640,1569686520,6,1,16,2,271
2019-09-28 15:53:00,2520,1569685980,6,1,15,2,271
2019-09-28 15:47:00,2160,1569685620,6,1,15,2,271
2019-09-28 15:39:00,2220,1569685140,6,1,15,2,271
2019-09-28 15:29:00,1980,1569684540,6,1,15,2,271
2019-09-28 15:28:00,2040,1569684480,6,1,15,2,271
2019-09-28 15:14:00,2340,1569683640,6,1,15,2,271
2019-09-28 15:06:00,2460,1569683160,6,1,15,2,271
2019-09-28 15:00:00,2040,1569682800,6,1,15,2,271
2019-09-28 14:47:00,2520,1569682020,6,1,14,2,271
2019-09-28 14:31:00,2580,1569681060,6,1,14,2,271
2019-09-28 14:29:00,2220,1569680940,6,1,14,2,271
2019-09-28 14:23:00,2160,1569680580,6,1,14,2,271
2019-09-28 14:11:00,2160,1569679860,6,1,14,2,271
2019-09-28 14:00:00,4740,1569679200,6,1,14,2,271
2019-09-28 13:58:00,1980,1569679080,6,1,13,2,271
2019-09-28 13:51:00,2280,1569678660,6,1,13,2,271
2019-09-28 13:46:00,2040,1569678360,6,1,13,2,271
2019-09-28 13:29:00,2160,1569677340,6,1,13,2,271
2019-09-28 13:24:00,2820,1569677040,6,1,13,2,271
2019-09-28 13:21:00,2220,1569676860,6,1,13,2,271
2019-09-28 13:18:00,1920,1569676680,6,1,13,2,271
2019-09-28 13:05:00,2460,1569675900,6,1,13,2,271
2019-09-28 13:01:00,2040,1569675660,6,1,13,2,271
2019-09-28 12:52:00,2220,1569675120,6,1,12,2,271
2019-09-28 12:46:00,2100,1569674760,6,1,12,2,271
2019-09-28 12:36:00,2340,1569674160,6,1,12,2,271
2019-09-28 12:33:00,1920,1569673980,6,1,12,2,271
2019-09-28 12:18:00,2580,1569673080,6,1,12,2,271
2019-09-28 12:15:00,2160,1569672900,6,1,12,2,271
2019-09-28 12:06:00,2400,1569672360,6,1,12,2,271
2019-09-28 11:57:00,2340,1569671820,6,1,11,2,271
2019-09-28 11:45:00,2880,1569671100,6,1,11,2,271
2019-09-28 11:41:00,2400,1569670860,6,1,11,2,271
2019-09-28 11:38:00,2220,1569670680,6,1,11,2,271
2019-09-28 11:33:00,1980,1569670380,6,1,11,2,271
2019-09-28 11:20:00,1920,1569669600,6,1,11,2,271
2019-09-28 11:18:00,2340,1569669480,6,1,11,2,271
2019-09-28 11:11:00,1800,1569669060,6,1,11,2,271
2019-09-28 11:00:00,2040,1569668400,6,1,11,2,271
2019-09-28 10:48:00,2700,1569667680,6,1,10,2,271
2019-09-28 10:43:00,2160,1569667380,6,1,10,2,271
2019-09-28 10:41:00,2220,1569667260,6,1,10,2,271
2019-09-28 10:32:00,2160,1569666720,6,1,10,2,271
2019-09-28 10:22:00,60,1569666120,6,1,10,2,271
2019-09-28 10:22:00,0,1569666120,6,1,10,2,271
2019-09-28 10:21:00,2340,1569666060,6,1,10,2,271
2019-09-28 10:12:00,2220,1569665520,6,1,10,2,271
2019-09-28 10:04:00,2280,1569665040,6,1,10,2,271
2019-09-28 10:02:00,2220,1569664920,6,1,10,2,271
2019-09-28 09:53:00,2280,1569664380,6,1,9,2,271
2019-09-28 09:46:00,2400,1569663960,6,1,9,2,271
2019-09-28 09:45:00,2580,1569663900,6,1,9,2,271
2019-09-28 09:30:00,2040,1569663000,6,1,9,2,271
2019-09-28 09:29:00,2580,1569662940,6,1,9,2,271
2019-09-28 09:24:00,2160,1569662640,6,1,9,2,271
2019-09-28 09:21:00,2460,1569662460,6,1,9,2,271
2019-09-28 09:15:00,2280,1569662100,6,1,9,2,271
2019-09-28 09:07:00,2340,1569661620,6,1,9,2,271
2019-09-28 09:06:00,2040,1569661560,6,1,9,2,271
2019-09-28 09:05:00,2040,1569661500,6,1,9,2,271
2019-09-28 08:58:00,2160,1569661080,6,1,8,2,271
2019-09-28 08:53:00,2160,1569660780,6,1,8,2,271
2019-09-28 08:49:00,2460,1569660540,6,1,8,2,271
2019-09-28 08:48:00,2160,1569660480,6,1,8,2,271
2019-09-28 08:45:00,2160,1569660300,6,1,8,2,271
2019-09-28 08:43:00,1920,1569660180,6,1,8,2,271
2019-09-28 08:37:00,2280,1569659820,6,1,8,2,271
2019-09-28 08:29:00,2100,1569659340,6,1,8,2,271
2019-09-28 08:28:00,1980,1569659280,6,1,8,2,271
2019-09-28 08:24:00,2520,1569659040,6,1,8,2,271
2019-09-28 08:19:00,2340,1569658740,6,1,8,2,271
2019-09-28 08:15:00,2040,1569658500,6,1,8,2,271
2019-09-28 08:12:00,2460,1569658320,6,1,8,2,271
2019-09-28 08:11:00,1800,1569658260,6,1,8,2,271
2019-09-28 08:07:00,2280,1569658020,6,1,8,2,271
2019-09-28 08:04:00,2040,1569657840,6,1,8,2,271
2019-09-28 07:59:00,2100,1569657540,6,1,7,2,271
2019-09-28 07:50:00,2280,1569657000,6,1,7,2,271
2019-09-28 07:50:00,2040,1569657000,6,1,7,2,271
2019-09-28 07:49:00,2400,1569656940,6,1,7,2,271
2019-09-28 07:43:00,2100,1569656580,6,1,7,2,271
2019-09-28 07:39:00,1980,1569656340,6,1,7,2,271
2019-09-28 07:33:00,2520,1569655980,6,1,7,2,271
2019-09-28 07:31:00,2160,1569655860,6,1,7,2,271
2019-09-28 07:27:00,2640,1569655620,6,1,7,2,271
2019-09-28 07:22:00,2220,1569655320,6,1,7,2,271
2019-09-28 07:16:00,1980,1569654960,6,1,7,2,271
2019-09-28 07:15:00,2100,1569654900,6,1,7,2,271
2019-09-28 07:04:00,2340,1569654240,6,1,7,2,271
2019-09-28 06:59:00,2400,1569653940,6,1,6,2,271
2019-09-28 06:57:00,2160,1569653820,6,1,6,2,271
2019-09-28 06:52:00,2340,1569653520,6,1,6,2,271
2019-09-28 06:52:00,0,1569653520,6,1,6,2,271
2019-09-28 06:44:00,2100,1569653040,6,1,6,2,271
2019-09-28 06:33:00,2520,1569652380,6,1,6,2,271
2019-09-28 06:30:00,2040,1569652200,6,1,6,2,271
2019-09-28 06:22:00,2100,1569651720,6,1,6,2,271
2019-09-28 05:59:00,2700,1569650340,6,1,5,2,271
2019-09-28 05:40:00,2940,1569649200,6,1,5,2,271
